domain,date,text,paper_id,sentence_id
www.freepressjournal.in,2018-07-05 00:20:15,"Ambassador Wells’ visit focused on the role that Pakistan can play in achieving a peaceful resolution to the conflict in Afghanistan, the statement said.",364322,9654
www.freepressjournal.in,2018-07-05 00:20:15,"The Inter-Services Public Relations (ISPR), the media wing of the Pakistan Army, in a statement said Wells appreciated the role Pakistan Army has played in battling the scourge of terrorism.",364322,9655
www.freepressjournal.in,2018-07-05 00:20:15,Wells and Gen Bajwa “reaffirmed the commitment towards the common goal of peace and stability in the region and discussed measures towards that end.,364322,9656
www.freepressjournal.in,2018-07-05 00:20:15,"Both also agreed on continued engagement at multiple levels,” it said.",364322,9657
www.freepressjournal.in,2018-07-05 00:20:15,"Pak SC summons asset details from Musharraf and Zardari
Islamabad: Pakistan’s Supreme Court on Wednesday sought details of former presidents Pervez Musharraf and Asif Ali Zardari while hearing a case on the recovery of losses incurred because of the controversial National Reconciliation Ordinance (NRO).",364322,9658
www.freepressjournal.in,2018-07-05 00:20:15,"The apex court ordered that all respondents should declare their properties held abroad as well as foreign accounts and any offshore companies they own in affidavits submitted to the court, Dawn News reported.",364322,9659
www.freepressjournal.in,2018-07-05 00:20:15,The NRO was promulgated in October 2007 by the government of the then president Musharraf.,364322,9660
www.freepressjournal.in,2018-07-05 00:20:15,"Under the ordinance, cases against politicians were removed, paving the way for many of their return to country.",364322,9661
www.freepressjournal.in,2018-07-05 00:20:15,Chief Justice Saqib Nisar also ordered former attorney general Malik Qayyum to provide details of his assets.,364322,9662
www.freepressjournal.in,2018-07-05 00:20:15,"JuD chief Saeed launches intense poll campaign
Mumbai attack mastermind and banned Jamaat-ud-Dawah (JuD) chief Hafiz Saeed has launched an intense election campaign in different parts of Pakistan urging people to vote for his candidates in the July 25 general elections to safeguard the two-nation ideology and avert a water crisis.Saeed inaugurated the election offices of the Milli Muslim League (MML), the political wing of the JuD, in Lahore, Islamabad, Sahiwal, Sargodha, Faisalabad and Jhang and addressed rallies there during the last one week.",364322,9663
www.freepressjournal.in,2018-07-05 00:20:15,"The appeal he is making in his speeches is “vote for those who can stop India from building dams on Pakistani rivers so that Pakistan do not face water crisis in days to come, safeguard the two-nation ideology and help Kashmiris to get freedom and make the country a strong citadel of Islam”.",364322,9664
www.freepressjournal.in,2018-07-05 00:20:15,Saeed also promises to provide a “new political leadership’ that will change the destiny of Pakistan.,364322,9665
www.freepressjournal.in,2018-07-05 00:20:11,"Sector grows at fastest pace in a year, boosts hiring
Mumbai : The services sector returned to growth during June and registered the fastest rate of expansion in a year, supported by robust increase in new business orders, said a monthly survey.",365034,9666
www.freepressjournal.in,2018-07-05 00:20:11,"The Nikkei/IHS Markit Services Purchasing Managers’ Index climbed to 52.6 last month, its highest since June 2017, from 49.6 in May.",365034,9667
www.freepressjournal.in,2018-07-05 00:20:11,The 50-mark separates growth from contraction.,365034,9668
www.freepressjournal.in,2018-07-05 00:20:11,"The recovery in services firms’ activity, along with a robust pace of manufacturing growth reported on Monday lifted the composite PMI to 53.3, its highest level since October 2016.",365034,9669
www.freepressjournal.in,2018-07-05 00:20:11,"That points to a solid finish for the three months ending in June, the first quarter of this fiscal year, after the economy grew at its quickest pace in nearly two years in January-March.",365034,9670
www.freepressjournal.in,2018-07-05 00:20:11,“The service economy returned to expansion territory in June.,365034,9671
www.freepressjournal.in,2018-07-05 00:20:11,"Encouragingly, the latest performance was the strongest seen in a year, against a backdrop of improving demand conditions,” said Aashna Dodhia, Economist at IHS Markit, and author of the report.",365034,9672
www.freepressjournal.in,2018-07-05 00:20:11,A strong improvement in demand also encouraged firms to hire at a faster pace than in May.,365034,9673
www.freepressjournal.in,2018-07-05 00:20:11,"A sub-index that tracks growth in output prices fell to its lowest level in more than a year, even as the rise in input costs slowed just marginally.",365034,9674
www.freepressjournal.in,2018-07-05 00:20:11,"“Overall input costs rose at the strongest rate since July 2014, and amid a weak rupee and higher oil prices, inflation may remain elevated,” added Dodhia.",365034,9675
www.freepressjournal.in,2018-07-05 00:20:11,"On the price front, input cost inflation remained solid overall, however, services providers were unable to fully pass on higher input costs to price-sensitive consumers.",365034,9676
www.freepressjournal.in,2018-07-05 00:20:11,"“Overall input costs rose at the strongest rate since July 2014, and amid a weak rupee and higher oil prices, inflation may remain elevated,” Dodhia said, adding that given these circumstances, the chances of further monetary policy tightening have heightened.",365034,9677
www.freepressjournal.in,2018-07-05 00:20:11,"In June, the Reserve Bank of India had upped its retail inflation projection by 0.30 per cent and kept the policy stance in the neutral zone, even as it hiked the key rate by 0.25 per cent to 6.25 per cent.",365034,9678
www.freepressjournal.in,2018-07-05 00:20:11,"Meanwhile, the seasonally adjusted Nikkei India Composite PMI Output Index that maps both the manufacturing and the services industry, rose from 50.4 in May to 53.3 in June.",365034,9679
www.freepressjournal.in,2018-07-05 00:20:11,"The latest reading is the strongest since October 2016, indicative of a solid rate of expansion.",365034,9680
www.freepressjournal.in,2018-07-05 00:20:11,"“The PMI data signalled the best improvement in the overall health of the economy since October 2016, propelled by solid growth in both the manufacturing and service economies,” Dodhia said.",365034,9681
www.freepressjournal.in,2018-07-05 00:19:45,"Mumbai : Nearly 70 large accounts with exposure worth Rs 3.8 trillion will require resolution under the Reserve Bank of India’s revised framework by September, warns a report.",365102,9682
www.freepressjournal.in,2018-07-05 00:19:45,"These accounts are mainly from the power, engineering, procurement, and construction (EPC) and telecom sectors.",365102,9683
www.freepressjournal.in,2018-07-05 00:19:45,"The report also said state-run banks are estimated to report pre-tax loss of Rs 41,900-1,01,600 crore in the current fiscal depending on the haircuts they may have to undertake on stressed assets undergoing resolution.",365102,9684
www.freepressjournal.in,2018-07-05 00:19:45,"In FY18, PSBs reported a loss before tax of Rs 1.30 trillion.",365102,9685
www.freepressjournal.in,2018-07-05 00:19:45,"“We estimate an additional Rs 3.8 trillion of exposure across 70 large accounts to require resolution by September 1,” rating agency Icra’s head for financial sector ratings Anil Gupta said on Wednesday.",365102,9686
www.freepressjournal.in,2018-07-05 00:19:45,"Of these, 34 accounts total 41,000 mw of power generation capacity with total debt of Rs 2 trillion.",365102,9687
www.freepressjournal.in,2018-07-05 00:19:45,This accounts will require a resolution under the revised resolution framework.,365102,9688
www.freepressjournal.in,2018-07-05 00:19:45,"Of the Rs 3.8-trillion exposure, the agency estimates that nearly 92 per cent is already classified as NPAs by the lenders.",365102,9689
www.freepressjournal.in,2018-07-05 00:19:45,Gupta said with limited recovery witnessed in some of the earlier cases undergoing resolution except for accounts belonging to steel sector and high share of power sector exposure in 70 large accounts; a significant uncertainty prevails on the haircuts banks may need to take upon resolution.,365102,9690
www.freepressjournal.in,2018-07-05 00:19:45,"In a scenario of 60-65 per cent provisioning requirements on accounts to be resolved and normal slippages of 3 per cent, the credit provisions for state banks
are estimated at Rs 1.4-2 trillion, which in addition to losses on bond portfolios will translate in overall losses for PSBs during FY19, he said.",365102,9691
www.freepressjournal.in,2018-07-05 00:19:45,"The report said with the ongoing resolution of stressed assets, gross NPAs and net NPAs for banking sector are likely to come down to 10 per cent and 4.3 per cent, respectively by March 2019, which otherwise could have been higher at 12.2 per cent and 5.6 per cent, respectively.",365102,9692
www.freepressjournal.in,2018-07-05 00:19:45,"As of March 2018, gross NPAs and net NPAs were at 11.6 per cent and 6.2 per cent, respectively.",365102,9693
www.freepressjournal.in,2018-07-05 00:19:45,"The report expects credit provisions for private sector banks to come down to Rs 22,500-33,300 crore in FY19 as against Rs 50,300 crore in FY18.",365102,9694
www.freepressjournal.in,2018-07-05 00:19:45,"Unsecured loans rise 4-times
Mumbai: Banks’ unsecured loan book has grown four times the bank credit during the past three years, helped by a rise in discretionary spending, technology-driven disbursements and lower interest rates, says a report.",365102,9695
www.freepressjournal.in,2018-07-05 00:19:45,Unsecured loans are the loans where individual exposures are smaller and more distributed and given without any collaterals but banks get higher margins.,365102,9696
www.freepressjournal.in,2018-07-05 00:19:45,"“Between fiscals 2015 and 2018, unsecured credit -comprising personal, small and medium enterprise (SME), and credit card loans – clocked a compound annual growth rate (CAGR) of 27 per cent, or almost four times growth in bank credit,” Crisil said on Wednesday.",365102,9697
www.freepressjournal.in,2018-07-05 00:19:45,"As of March 2018, outstanding unsecured loans stood at around Rs 5 trillion, accounting for 26 per cent of retail lending, compared to 21 per cent three years ago.",365102,9698
www.freepressjournal.in,2018-07-05 00:19:45,"Growth in unsecured loans is on account of a surge in discretionary spending, increased availability of customer data, faster disbursements driven by technology, and lower interest rates in some segments.",365102,9699
www.freepressjournal.in,2018-07-05 00:18:30,"New Delhi : The Supreme Court on Wednesday suggested that the realty firm Jaiprakash Associates (JAL) should pay Rs 600 crore, instead of Rs 1,000 crore ordered earlier, to refund the principal amount to the hassled home buyers.",364561,9700
www.freepressjournal.in,2018-07-05 00:18:30,"A bench headed by Chief Justice Dipak Misra asked senior advocate F S Nariman, representing JAL, to take instruction from JAL on depositing Rs 600 crore with the apex court registry.",364561,9701
www.freepressjournal.in,2018-07-05 00:18:30,"It said that after the amount is deposited, it would ask the National Company Law Tribunal (NCLT) at Allahabad to expeditiously decide the firm’s plea on revival or restructuring of its subsidiary firm — Jaypee Infratech (JIL).",364561,9702
www.freepressjournal.in,2018-07-05 00:18:30,"The bench had on May 16 directed JAL to deposit 1,000 crore by June 15, in addition to Rs 750 crore already deposited, by June 15 to provide refunds to the home buyers who had wished to opt out of its various housing schemes.",364561,9703
www.freepressjournal.in,2018-07-05 00:18:30,“This case (of home buyers) can be disposed of if they (JAL) deposit Rs 600 crore for refund of the principal amount.,364561,9704
www.freepressjournal.in,2018-07-05 00:18:30,"We will ask the NCLT to decide the company petition (of JAL),” the bench said.",364561,9705
www.freepressjournal.in,2018-07-05 00:18:30,The court also made it clear that it would deal with the issue of refund of money to only those home buyers who do not want possession of their homes.,364561,9706
www.freepressjournal.in,2018-07-05 00:18:30,"On being informed that Rs 750 crore has already been deposited with the apex court and another Rs 600 crore would be required to pay the principal amount to home buyers, the court asked the realty firm to “establish its bonafide” by paying the money.",364561,9707
www.abc.net.au,2018-07-05 00:18:10,"China's HNA group chairman Wang Jian dies from 15 metre fall while posing for photo in France
Posted
The co-chairman of HNA Group, a conglomerate that operates China's fourth-largest airline and finance, logistics and other businesses around the world, died in an accident while on a business trip in France, the company said.",570065,9708
www.abc.net.au,2018-07-05 00:18:10,"Key points: Wang was in charge of the companies strategy and day-to-day operations
HNA has been forced to sell off assets due to increased pressure from Beijing
Social media posts on China's Weibo site about the death appeared to be censored
Wang Jian, a co-founder of the company, suffered ""severe injuries"" in a fall in Provence in southern France and died Tuesday at age 57, said an HNA Group statement.",570065,9709
www.abc.net.au,2018-07-05 00:18:10,It gave no other details.,570065,9710
www.abc.net.au,2018-07-05 00:18:10,"Wang fell 15 metres off a wall in the village of Bonnieux, near Avignon, a picturesque area popular with tourists, lieutenant-colonel Hubert Meriaux of the Vaucluse gendarmerie force told Reuters.",570065,9711
www.abc.net.au,2018-07-05 00:18:10,"""He stood on the edge of a sharp drop to get his family to take a picture of him and fell,"" he said.",570065,9712
www.abc.net.au,2018-07-05 00:18:10,"Launched in 1993 on the southern island of Hainan, HNA expanded into finance, hotels, logistics and other businesses in a multibillion-dollar global acquisition spree.",570065,9713
www.abc.net.au,2018-07-05 00:18:10,"More recently, HNA has been selling some assets as Chinese regulators tighten lending controls and press companies to rein in debt.",570065,9714
www.abc.net.au,2018-07-05 00:18:10,"Wang, 57, is regarded as the architect of an eye-popping $50 billion acquisition spree that saw HNA accumulate assets ranging from a stake in Deutsche Bank AG to high-profile overseas properties.",570065,9715
www.abc.net.au,2018-07-05 00:18:10,"HNA also holds a 19 per cent stake in Virgin Australia Holdings, who operate the popular Virgin Australia airlines.",570065,9716
www.abc.net.au,2018-07-05 00:18:10,"But, under pressure from Beijing, HNA has sold off many of its prime assets to slash debt, with recent sales including holdings in companies such as Hilton Worldwide Holdings Inc, Park Hotels & Resorts and Spain's NH Hotels.",570065,9717
www.abc.net.au,2018-07-05 00:18:10,"Earlier this week, HNA was also forced to terminate a $400 million deal with Australia's Automative Holdings Group for their refrigerated logistics and trucking arm, with AHG citing HNAs cashflow options as the cause of the breakdown.",570065,9718
www.abc.net.au,2018-07-05 00:18:10,"Wang was in charge of HNA's strategy and ran day-to-day operations, sources familiar with the matter have said, while his fellow chairman and co-founder Chen Feng was often the public face of the group.",570065,9719
www.abc.net.au,2018-07-05 00:18:10,"""HNA Group extends deepest condolences to Mr Wang's family and many friends,"" HNA's board and management team said in a statement.",570065,9720
www.abc.net.au,2018-07-05 00:18:10,"""Together, we mourn the loss of an exceptionally gifted leader and role model, whose vision and values will continue to be a beacon for all who had the good fortune to know him, as well as for the many others whose lives he touched through his work and philanthropy.""",570065,9721
www.abc.net.au,2018-07-05 00:18:10,Social media posts about Wang's death appeared to have been censored on China's tightly controlled internet soon after the news was announced by the group.,570065,9722
www.abc.net.au,2018-07-05 00:18:10,"""HNA Wang Jian died"" briefly ranked 11th on the Twitter-like Weibo's hot topics page, but was quickly gone from the top 50.",570065,9723
www.abc.net.au,2018-07-05 00:18:10,"""It's really shocking news to us,"" said an employee who works in finance at HNA, declining to give his name.",570065,9724
www.abc.net.au,2018-07-05 00:18:10,"""Everyone in the office is talking about it, but we don't know what impact it will have on the company's direction.""",570065,9725
www.abc.net.au,2018-07-05 00:18:10,"Wang graduated from the Civil Aviation University of China and received an MBA from the Maastricht School of Management in the Netherlands, according to his company.",570065,9726
www.abc.net.au,2018-07-05 00:18:10,He held a 15 per cent stake in HNA.,570065,9727
www.abc.net.au,2018-07-05 00:18:10,"ABC/Wires
Topics: death, business-economics-and-finance, trade, air-transport, china, asia, france",570065,9728
www.financialexpress.com,2018-07-05 00:18:06,"No casualty was reported, officials said.",244206,9729
www.financialexpress.com,2018-07-05 00:18:06,Three coaches of the Ajmer-Jammu Tawi Puja Express derailed on Jaipur-Phulera double track around 3.43 pm today.,244206,9730
www.financialexpress.com,2018-07-05 00:18:06,"No casualty was reported, officials said.",244206,9731
www.financialexpress.com,2018-07-05 00:18:06,"Three sleeper coaches — S2, S3 and S9 — derailed when the train had just departed from a yard at Phulera junction towards Jaipur, North Western Railway (NWR) CPRO Tarun Jain said.",244206,9732
www.financialexpress.com,2018-07-05 00:18:06,"“No passenger was injured in the mishap, and restoration work is underway.",244206,9733
www.financialexpress.com,2018-07-05 00:18:06,"The track would be restored soon,” he said.",244206,9734
www.financialexpress.com,2018-07-05 00:18:06,Senior officers from the North Western Railway also supervised the work.,244206,9735
www.financialexpress.com,2018-07-05 00:18:06,This is the second such incident in the zone since this morning.,244206,9736
www.financialexpress.com,2018-07-05 00:18:06,An SLR coach of Lalgarh-Dibrugarh Express derailed near Hanumangarh in Rajasthan after hitting a wild animal in the wee hours today.,244206,9737
www.financialexpress.com,2018-07-05 00:18:06,"There was no casualty and restoration of track was completed for smooth running of trains, an NWR spokesman said.",244206,9738
www.freepressjournal.in,2018-07-05 00:18:05,"London : A man and woman are in a critical condition after being exposed to an “unknown substance” and found unconscious close to where a former Russian spy and his daughter were poisoned with a deadly nerve agent, prompting British counter terrorism officers to launch a massive probe.",364667,9739
www.freepressjournal.in,2018-07-05 00:18:05,"The pair, in their 40s, were found unconscious in a property on Saturday in what was thought to be in a drugs-related incident in Amesbury, Wiltshire, the BBC reported on Wednesday.",364667,9740
www.freepressjournal.in,2018-07-05 00:18:05,"Further tests on the substance are being carried out to identify it, the report said.Amesbury is about 16 kilometres from Salisbury, where former Russian spy Sergei Skripal and his daughter were poisoned with Novichok, a suspected military nerve agent, in March.",364667,9741
www.freepressjournal.in,2018-07-05 00:18:05,"The Metropolitan Police said counter terrorism officers are now working with Wiltshire Police “given the recent events in Salisbury”.Police said the couple were found at a house in Muggleton Road, Amesbury.",364667,9742
www.freepressjournal.in,2018-07-05 00:18:05,"While it was not clear whether a crime had been committed, the force said, a number of places in Amesbury and Salisbury known to have been frequented by the couple had been cordoned off.",364667,9743
www.freepressjournal.in,2018-07-05 00:18:05,"“It was initially believed that the two patients fell ill after using possibly heroin or crack cocaine from a contaminated batch of drugs,” Wiltshire Police said.”They are both currently receiving treatment for suspected exposure to an unknown substance at Salisbury District Hospital,” it added.",364667,9744
www.freepressjournal.in,2018-07-05 00:18:05,The couple are believe to have attended a family fun day at Amesbury Baptist Church on Saturday afternoon before they were found unconscious in the property.,364667,9745
www.freepressjournal.in,2018-07-05 00:18:05,"Roy Collins, church secretary, said “nobody else has suffered any ill-effects” from attending the community event and “there was nothing going on that was nefarious”.",364667,9746
www.freepressjournal.in,2018-07-05 00:18:05,"“There have been no reports of any other incidents,” he said.",364667,9747
www.freepressjournal.in,2018-07-05 00:18:05,“We are all quite puzzled and shocked – naturally the connection with Salisbury and recent events there mean there is a heightened public interest.”,364667,9748
www.asianage.com,2018-07-05 00:18:00,Salma al-Sherif told local media that her car had been deliberately set alight this week by men 'opposed to women drivers'.,236517,9749
www.asianage.com,2018-07-05 00:18:00,A Saudi woman gets ready to drive her car through the streets of Khobar City on her way to Kingdom of Bahrain.,236517,9750
www.asianage.com,2018-07-05 00:18:00,"(Photo:Representational AFP)
Riyadh: Saudi police are hunting for arsonists who torched a woman's car, only a week after the kingdom lifted a decades-long ban on female motorists.",236517,9751
www.asianage.com,2018-07-05 00:18:00,"Salma al-Sherif, a 31-year-old cashier based near the holy city of Mecca, told local media that her car had been deliberately set alight this week by men ""opposed to women drivers"".",236517,9752
www.asianage.com,2018-07-05 00:18:00,"""The incident is being investigated by security officials,"" Mecca police said in a statement released late Tuesday by local authorities.",236517,9753
www.asianage.com,2018-07-05 00:18:00,"""We are searching for the culprits.""",236517,9754
www.asianage.com,2018-07-05 00:18:00,"اللي يبي يعرف ان الفديو مفبرك بالدليل يركز من الثانيه ٥٧ الى الثانيه ٥٩ ويشوف كيف يتغير مكان الفديو مع استمرار نبره الصوت المتواصلة #حرق_سياره_امراه_في_مكه pic.twitter.com/3d5iwxxfZg — Y.M🇦🇷 (@Y2016M10) July 3, 2018
On June 24, women celebrated taking the wheel for the first time in decades as the ultra-conservative kingdom overturned the world's only ban on female drivers.",236517,9755
www.asianage.com,2018-07-05 00:18:00,"For decades, arch-conservatives justified the ban saying that allowing female motorists would promote gender mixing and promiscuity.",236517,9756
www.asianage.com,2018-07-05 00:18:00,Sherif said she faced abuse from men in her neighbourhood soon after she began driving in a bid to ease her financial pressures.,236517,9757
www.asianage.com,2018-07-05 00:18:00,"""Half of my salary of 4,000 riyals (USD 1,067) was spent on a driver to take me to my workplace and drive my elderly parents,"" Sherif told the pro-government daily Okaz.",236517,9758
www.asianage.com,2018-07-05 00:18:00,"""But from the first day of driving I was subjected to insults from men.""",236517,9759
www.asianage.com,2018-07-05 00:18:00,"Sherif received an outpouring of support from Saudis on social media, with many posting pictures of her burning vehicle and denouncing the attack as a ""terrorist act"".",236517,9760
www.asianage.com,2018-07-05 00:18:00,Local reports did not say whether her car was insured.,236517,9761
www.asianage.com,2018-07-05 00:18:00,"Authorities have sought to show the driving reform had religious approval, with the kingdom's top clerical council emphasising the lifting of the ban was in line with Islamic values.​
But many are still wary of a backlash from hardliners, amid a torrent of sexist comments against women drivers on social media.",236517,9762
www.asianage.com,2018-07-05 00:18:00,"Many women say they are staying off the streets, testing reactions in a society torn between conservatism and a modernisation drive launched by Crown Prince Mohammed bin Salman.",236517,9763
www.asianage.com,2018-07-05 00:18:00,"Some 120,000 women have applied for driving licences, according to an interior ministry spokesman, but it remains unclear how many have been issued.",236517,9764
www.asianage.com,2018-07-05 00:18:00,"For now, the women taking to the roads appear mainly to be those who have swapped foreign licences for Saudi ones.",236517,9765
www.freepressjournal.in,2018-07-05 00:17:28,Mumbai : Shriram Transport Finance on Wednesday said that its promoters are in talks with SVL Group to ensure that the latter makes payment of dues to the company on or before the stipulated date.,365042,9766
www.freepressjournal.in,2018-07-05 00:17:28,"Shares of the company came under huge selling pressure on Wednesday, plunging nearly 12 per cent, amid concerns over the group’s ability to repay holders of certain debentures.",365042,9767
www.freepressjournal.in,2018-07-05 00:17:28,"The stock tanked 11.83 per cent to settle at Rs 1,144.85 on BSE.",365042,9768
www.freepressjournal.in,2018-07-05 00:17:28,"During the day, it tumbled 19.34 per cent to Rs 1,047.20.",365042,9769
www.freepressjournal.in,2018-07-05 00:17:28,"Its market valuation also declined Rs 3,482.18 crore to Rs 25,976.82 crore.",365042,9770
www.freepressjournal.in,2018-07-05 00:17:28,"In June 2015, Shriram Transport had given corporate guarantees of Rs 870 crore for non-convertible debenture issued by SVL, its group company.",365042,9771
www.freepressjournal.in,2018-07-05 00:17:28,The NCDs will mature in June 2019.,365042,9772
www.freepressjournal.in,2018-07-05 00:17:28,"“SVL, its promoters/promoter group, and its associates, have enough resources to honour the payment of this loan whenever due and payable has reassured the same,” the firm said.",365042,9773
www.freepressjournal.in,2018-07-05 00:17:28,"It added that in case of failure to do so, it will address the issue “through alternate mechanism to settle the dues.”
The statement from the company comes after reports by brokerage firms that Shriram Transport’s Rs 870 crore off-balance sheet corporate guarantee to SVL, that is currently facing financial stress, may get invoked and lead to higher provisioning, thereby impacting company’s earnings.",365042,9774
www.freepressjournal.in,2018-07-05 00:17:24,"Selayar : Nearly three dozen people have died after a ferry ran aground off the coast of Indonesia, according to an updated official toll on Wednesday, the latest deadly maritime accident in the Southeast Asian archipelago.",365223,9775
www.freepressjournal.in,2018-07-05 00:17:24,"The KM Lestari was believed to be carrying nearly 190 people when damage to its hull forced the captain to ground the vessel on Tuesday afternoon about 300 metres (yards) off Selayar island, near the larger island of Sulawesi.",365223,9776
www.freepressjournal.in,2018-07-05 00:17:24,"Images from the scene showed terrified passengers clinging to the side of the tipped over ferry, while others floated in the sea awaiting help.",365223,9777
www.freepressjournal.in,2018-07-05 00:17:24,"Waves swamped the boat’s deck, sweeping trucks and other vehicles on the ferry overboard, as rescuers battled high winds and rough seas to pluck victims from the water.",365223,9778
www.freepressjournal.in,2018-07-05 00:17:24,"Indonesia’s disaster agency said 34 people died in the accident while 155 passengers have been rescued, it added.",365223,9779
www.freepressjournal.in,2018-07-05 00:17:24,"A fleet of smaller boats, including local fishing vessels, worked to save passengers as bad weather prevented larger craft from approaching the stricken ferry, the transportation ministry said.",365223,9780
www.freepressjournal.in,2018-07-05 00:17:24,It added that most passengers had been wearing life jackets.,365223,9781
www.freepressjournal.in,2018-07-05 00:17:24,"“The captain and ship owner were the last two people to get off the ship,” Agus H Purnomo, a director at the ministry of transportation, said in a statement.",365223,9782
www.freepressjournal.in,2018-07-05 00:17:24,The 48-metre (158-foot) vessel was sailing from Sulawesi to nearby Selayar island when strong winds and high waves caused damage to its portside hull and it began taking on water.,365223,9783
www.freepressjournal.in,2018-07-05 00:17:24,"The captain deliberately ran the boat aground close to shore in an effort to reduce casualties, the transportation ministry said.",365223,9784
www.freepressjournal.in,2018-07-05 00:17:24,Authorities warned that the boat’s owner could face charges.,365223,9785
www.freepressjournal.in,2018-07-05 00:17:24,"“If the boat was found to be not seaworthy we will take firm action against the operator,” Transportation Minister Budi Karya Sumadi told reporters in Makassar, the capital of South Sulawesi.",365223,9786
indianexpress.com,2018-07-05 00:17:09,"Ranbir Kapoor in Sanju Ranbir Kapoor in Sanju
Sanju is based on Sanjay Dutt’s life.",228199,9787
indianexpress.com,2018-07-05 00:17:09,"And you, Raju, had Ranbir play the central character.",228199,9788
indianexpress.com,2018-07-05 00:17:09,What is it about Ranbir that made you feel that he’s a good fit?,228199,9789
indianexpress.com,2018-07-05 00:17:09,"Rajkumar Hirani: When the script gets done, the first thing you start thinking about is who…but in this case I didn’t think of anyone, it was straight away Ranbir.",228199,9790
indianexpress.com,2018-07-05 00:17:09,"If you look at Sanju in Rocky in ’81, and you look at Ranbir when his first film came out, their physicality is very similiar.",228199,9791
indianexpress.com,2018-07-05 00:17:09,"Both were lean, nice chikna-looking faces, and similar height.",228199,9792
indianexpress.com,2018-07-05 00:17:09,"Then when you play a character, you have to understand the world, and feel that character.",228199,9793
indianexpress.com,2018-07-05 00:17:09,"Both come from film families and Ranbir has known Sanju for a long time, so he was already exposed to that life.",228199,9794
indianexpress.com,2018-07-05 00:17:09,"Ranbir, was Sanjay Dutt a difficult protagonist to pull off?",228199,9795
indianexpress.com,2018-07-05 00:17:09,"Ranbir Kapoor: Yes, there was a major reason I thought it was an impossible feat.",228199,9796
indianexpress.com,2018-07-05 00:17:09,How do you already make a biopic on an actor who’s still working in films?,228199,9797
indianexpress.com,2018-07-05 00:17:09,"His life has been quite amazing, ek bani banayi screenplay mil gayi.",228199,9798
indianexpress.com,2018-07-05 00:17:09,I think I started believing that I can do it; then the ball just got rolling.,228199,9799
indianexpress.com,2018-07-05 00:17:09,How did you bridge the gap between the real and reel?,228199,9800
indianexpress.com,2018-07-05 00:17:09,"Hirani: In this case, it’s a biopic of an actor whose face is known.",228199,9801
indianexpress.com,2018-07-05 00:17:09,"The first challenge was how would Ranbir look like him, which I think, was also Ranbir’s immediate fear.",228199,9802
indianexpress.com,2018-07-05 00:17:09,"And I remember telling him, let’s give it a shot.",228199,9803
indianexpress.com,2018-07-05 00:17:09,So we did tons of tests.,228199,9804
indianexpress.com,2018-07-05 00:17:09,"And finally one day, I was standing there and Ranbir came, and I saw from a distance and I was like yeh mil gaya.",228199,9805
indianexpress.com,2018-07-05 00:17:09,"And I went almost to hug him and he said just give me 30 seconds, I want to go out and breathe.",228199,9806
indianexpress.com,2018-07-05 00:17:09,"Director Rajkumar Hirani Director Rajkumar Hirani
You know Sanjay, you’ve worked with him.",228199,9807
indianexpress.com,2018-07-05 00:17:09,"But did it feel like, I know this man but I don’t really know him?",228199,9808
indianexpress.com,2018-07-05 00:17:09,"Hirani: That happened every day because when his wife Manyata first asked me, why don’t you make a film on Sanjay’s life, my immediate reaction was that’s not my territory.",228199,9809
indianexpress.com,2018-07-05 00:17:09,"In my head I thought it was going to be a dark film, underworld, and drugs, and I said that’s not my world at all.",228199,9810
indianexpress.com,2018-07-05 00:17:09,"But as luck would have it, Sanju was out on parole and I went to meet him and in that meeting, I was very curious to figure out how he lived in jail, what he ate, what he did throughout the day.",228199,9811
indianexpress.com,2018-07-05 00:17:09,"And he told me these crazy stories of how his job was to make paper bags and for every paper bag he made, he would get 25 paisa.",228199,9812
indianexpress.com,2018-07-05 00:17:09,The stories that were coming out were so unbelievable.,228199,9813
indianexpress.com,2018-07-05 00:17:09,We ended up sitting for 25 days.,228199,9814
indianexpress.com,2018-07-05 00:17:09,"One day, he spoke about his drinking.",228199,9815
indianexpress.com,2018-07-05 00:17:09,"He told us the single malt story, when his friend in New York took him to an exclusive single malt club.",228199,9816
indianexpress.com,2018-07-05 00:17:09,"There they pour one single peg for you and ask you to sip and it and savor it, and you know, all the connoisseurs are there.",228199,9817
indianexpress.com,2018-07-05 00:17:09,"So then this waiter came and asked, sir what would you like, so he said get us a bottle only yaar.",228199,9818
indianexpress.com,2018-07-05 00:17:09,So that guy looked at him and said sir we don’t serve by the bottle.,228199,9819
indianexpress.com,2018-07-05 00:17:09,Then he said okay then get me 13 pegs.,228199,9820
indianexpress.com,2018-07-05 00:17:09,So these were crazy stories we were hearing.,228199,9821
indianexpress.com,2018-07-05 00:17:09,"Ranbir Kapoor Ranbir Kapoor
Ranbir, did you have a method which was different from the other films that you’ve worked on?",228199,9822
indianexpress.com,2018-07-05 00:17:09,Kapoor: I think every film comes with its own method.,228199,9823
indianexpress.com,2018-07-05 00:17:09,What I do is I use one perfume for every character.,228199,9824
indianexpress.com,2018-07-05 00:17:09,"So I went to Sanju sir’s house and got his perfume, because I like getting into the character, his shoes.",228199,9825
indianexpress.com,2018-07-05 00:17:09,You know when he walks into a room it’s like a rockstar’s entry.,228199,9826
