domain,date,text,paper_id,sentence_id,is_subjective
www.dailymail.co.uk,2018-07-04 23:12:18,'All sorts of people were coming and going and they may have been among them.,249724,18232,1
www.sunshinecoastdaily.com.au,2018-07-05 08:07:00,"The land was valued at $14.5m as a car park in the council's asset register at June 30, 2017.",428009,3305,1
indianexpress.com,2018-07-05 02:11:58,"What is striking is that out of the 80 modern abattoir-cum-processing plants, at least 75 have come up in the last 20 years or less.",229273,7564,3
www.sunshinecoastdaily.com.au,2018-07-05 05:00:00,"""She brings a wealth of experience with her, drawing on her training in fine arts and her experience gained as a member of the Australian Society of Marine Artists and Royal Queensland Art Society.”
Originally from Victoria, Ms Connor moved to the Sunshine Coast hinterland in 1996.",427793,5514,1
www.nzherald.co.nz,2018-07-05 00:00:00,They were a team when they went into the cave system and they are probably a closer team now.,80394,14632,1
www.financialexpress.com,2018-07-05 02:00:49,"On the government side, we started our journey with Smart Cities around three years ago.",245278,7742,3
indianexpress.com,2018-07-05 02:19:23,"“Last year, the MSP was Rs 4,500, but I got the best-quality groundnut from the market at Rs 3,500.",231385,7498,1
www.sunshinecoastdaily.com.au,2018-07-05 00:00:00,"HELPING HAND: Karyn Bartholomai is excited to commence 2018 following the success of Basket Buddies first 2 years, with over 500 families receiving baskets full of food and gifts.",428124,11622,1
indianexpress.com,2018-07-05 03:02:37,He has also written to the CBI claiming innocence.,231464,6913,1
www.taiwannews.com.tw,2018-07-05 06:02:00,"Unrealistic timelines from the US
On Sunday, President Trump's National Security Advisor John Bolton told CBS that the US could ""move very quickly"" and that Secretary Pompeo would discuss with the North Koreans ""how to dismantle all of their weapons of mass destruction and ballistic missile programs in a year.""",2953,4192,1
www.nzherald.co.nz,2018-07-05 00:00:00,The government's biggest assistance program for low-income people — the Earned Income Tax Credit — is already designed to supplement earnings from work.,80226,14914,1
whdh.com,2018-07-18 00:00:00,"This material may not be published, broadcast, rewritten, or redistributed.)",319600,1198,0
www.pulse.ng,2018-07-05 00:04:00,"Konnova faces between four and eight years in prison for drug dealing, charities said.",239837,10712,1
www.americanthinker.com,2018-07-20 00:00:00,Another friend says the same thing.,450551,398,1
www.dailymail.co.uk,2018-07-04 23:14:59,Amazing.,254360,18080,0
www.standardmedia.co.ke,2018-07-04 23:05:26,Get the latest World Cup news updates.,503078,18732,0
www.nzherald.co.nz,2018-07-05 00:00:00,• Dr Jarrod Gilbert is a sociologist at the University of Canterbury and the lead researcher at Independent Research Solutions.,79622,13907,1
www.channelnewsasia.com,2018-07-05 01:35:48,"A source close to one potential buyer said Endemol's catalog was heavy with ageing formats, making it potentially less attractive than buying small production outfits and working directly with top creative talent.",206214,8039,2
www.standardmedia.co.ke,2018-07-05 00:00:00,"'Rape of the Supreme Court'
Poland's government has pushed ahead with the new rules despite the European Union launching legal action on Monday.",503129,12666,1
www.nzherald.co.nz,2018-07-05 00:00:00,"The meetings are paying off: Cboe Global Markets, the owner of the largest equity-trading venue in Europe, said Tuesday that it has chosen the Dutch city.",79745,13264,1
www.nzherald.co.nz,2018-07-05 00:00:00,"It was one of the largest collective deportation flights yet organized by Germany, which has vowed to step up the removal of people who don't have a right to remain in the country.",81115,13344,1
www.nzherald.co.nz,2018-07-05 00:00:00,This must be a two way street.,80510,14892,3
www.livemint.com,2018-07-04 23:25:03,"“Despite the rise in fuel prices and fall in rupee (against the dollar), ticket prices this quarter are similar to the same quarter of the previous year,” Dhall said.",159023,17628,1
www.taiwannews.com.tw,2018-07-04 23:46:00,The native of Rio de Janeiro went through hard times after Brazil's 7-1 loss to Germany at the last World Cup.,2290,16901,1
www.eurekalert.org,2018-07-07 00:00:00,How were these telescopes able to study this system?,131750,2472,0
www.news-mail.com.au,2018-07-05 05:00:00,"Stanley always knew he wanted an Italian girl, and Eole had been told never to marry her own kind.",86774,5712,3
www.abc.net.au,2018-07-05 06:00:29,"""That explains its rather high ranking on the ladder of the most traded currencies,"" says Dirk Bauer, a professor of accounting and finance from the University of Western Australia.",569978,4304,1
japantoday.com,2018-07-05 05:40:00,"By Daniel Slim
The chairman of South Korea's Asiana Airlines on Wednesday apologised after many of its planes took off without any in-flight meals this week because the carrier was suddenly forced to switch caterers.",501408,4751,1
www.bbc.co.uk,2018-07-04 23:01:50,"When he received the award nomination, he said: ""I thought it was a scam.""",368720,18946,1
www.standardmedia.co.ke,2018-07-05 00:00:00,There are those who think the DP would rather watch you hurtle down the cliff and then ask belatedly “why did he do it”.,503103,11798,3
www.northernstar.com.au,2018-07-05 07:00:00,"Defence solicitor Amanda Fawaz lodged not guilty pleas on Mr Gibbons' behalf to his three charges, which include assault occasioning actual bodily harm in company, affray and stalking or intimidation.",150830,3674,1
www.nzherald.co.nz,2018-07-05 00:00:00,"The effect of National's proposed tax cuts would have seen him a grand total of $1700 better off a year, a combination of tax cuts on his salary and the flow on effect to his superannuation payments ($675 a year).",81052,14771,3
www.businessinsider.sg,2018-07-05 00:00:00,"But Trump made an unwitting error in his boast, using the word “pour” instead of “pore.”
The mistake was seized upon by “Harry Potter” author JK Rowling and others, including dictionary Merriam-Webster.",232894,15843,1
www.nzherald.co.nz,2018-07-05 00:00:00,"Many schools have indeed flourished and enjoyed the freedom to the run their own affairs, and few would want to return to the mind numbing bureaucracies of the 80s.",79836,14794,1
www.taiwannews.com.tw,2018-07-05 04:05:00,England teams have been practicing penalties for years without being able to find a way of coming out on top when games end tied after extra time and the winner is determined by a test of strength between a striker and goalkeeper separated by 12 yards (meters).,533,6217,3
www.nzherald.co.nz,2018-07-05 00:00:00,A further three baby deaths were being investigated.,80520,13076,1
indianexpress.com,2018-07-05 00:04:29,"No wonder, it is not easy to acquire the patience to feel the paradoxical life-trajectory of Vivekananda.",230588,10666,3
whdh.com,2018-07-18 00:00:00,"People showing up early say screening was quick, and they’re grateful for the tight security.",319554,1124,3
whdh.com,2018-07-18 00:00:00,Don’t stress out.,319121,1055,3
indianexpress.com,2018-07-05 00:00:36,"She had received another Fulbright scholarship to research and document women farmers in 2014, and then she worked with Mirasi caste singers in Rajasthan, Siddi women farmers in Karnataka, women rice farmers in Nagaland, Adivasis in Telangana, millet processors in Andhra, and women street vendors in Delhi.",230587,11226,1
www.41nbc.com,2018-07-18 00:00:00,They hope to eventually implant their embryos into the more common southern white rhino females and then breed any resulting rhinos to try and concentrate their northern white rhino genes.,50499,603,1
www.dailymail.co.uk,2018-07-04 22:48:43,Daily Mail Australia reached out to Channel Nine who declined to comment.,254264,19826,1
www.financialexpress.com,2018-07-04 23:46:01,"CSE has been advocating for this notification for some time now.”
The new notification has permitted the fuels including Bharat Stage VI compliant petrol and diesel with 10 ppm sulphur, Liquid Petroleum Gas, Natural gas/Compressed Natural Gas (CNG), Aviation turbine fuel, Firewood for crematoriums and for other religious purposes, Wood charcoal for Tandoors and grilles of hotels/restaurants/banquet halls/eateries having emission channelization/control systems and Biogas.",244475,16883,1
indianexpress.com,2018-07-05 00:02:37,"The rain in Mumbai that felled a bridge and caused distress to lakhs of people saw TV news question authorities on the recurring nightmare: Zee’s visuals showed that in the last 11 years, the rain has brought the city to a standstill; ABP had floods damaging different parts of the country again and again; India TV accompanied a city train on a water ski through the city.",228155,10824,1
www.businessinsider.sg,2018-07-05 00:00:00,"Tesla pulled out all the stops in the final week of June to meet its goal of making 5,000 Model 3 vehicles in a week, according to employees speaking to Reuters.",233065,15815,3
armenpress.am,2018-07-09 00:00:00,Earlier on June 25 police detained Alexander Sargsyan in suspicion of illegal possession of firearms.,401677,2104,1
www.channelnewsasia.com,2018-07-05 05:30:20,"EDINBURGH: Britain's biggest vehicle maker Jaguar Land Rover said on Wednesday a so-called hard Brexit would cost it 1.2 billion pounds (US$1.59 billion) a year, curtailing its future in the United Kingdom.",205505,4898,1
www.eurekalert.org,2018-07-07 00:00:00,"For now, rice replacement isn't a one-size-fits-all solution, but something that should be evaluated on a case-by-case basis for each district, he said.",131759,2593,1
www.automotiveworld.com,2018-07-11 00:00:00,The US grew 39.6 per cent on the back of the bestselling XC60 and XC90.,248413,1796,1
indianexpress.com,2018-07-05 00:54:46,"Prior to the Test, it seemed he might cause real havoc but perhaps due to pressure and nerves of the occasion, he couldn’t reproduce that magic.",228271,8921,3
www.standardmedia.co.ke,2018-07-05 00:00:00,"| Published Thu, July 5th 2018 at 00:00, Updated July 4th 2018 at 21:11 GMT +3
Lamu County Governor Fahim Twaha during the hearing on an appeal case challenging his election.",502970,12274,0
indianexpress.com,2018-07-05 01:49:25,Pakistan struggled for wickets despite seamer Faheem Ashraf (1-24) and leg-spinner Shadab Khan (1-28) bowling a decent four overs each in the middle overs.,228682,7908,1
www.dailymail.co.uk,2018-07-04 22:47:48,Give this sparkling rosé from New Zealand a try.,260639,19909,3
www.dailyexaminer.com.au,2018-07-05 03:03:12,Richard Marx loves Farnsey.,692403,6875,1
www.ekathimerini.com,2018-07-21 00:00:00,"However, life was much worse for them.",422071,54,5
tempo.com.ph,2018-07-05 04:00:48,"Narco cop gunned down in drug bust
1 SHARES Share Tweet
By Aaron Recuenco
Anti-scalawag operatives of the Philippine National Police (PNP) gunned down on Tuesday a cop from Morong, Rizal in a drug-bust that stemmed from an intelligence report that he was engaged in recycling confiscated shabu.",211439,6283,1
www.dailymail.co.uk,2018-07-04 22:52:20,"Scott, 42, a former British Cycling performance scientist from Australia, reportedly opposed her plan to scale the peak.",254922,19543,1
www.nzherald.co.nz,2018-07-05 00:00:00,But the rain is expected to subside by afternoon.,79769,13816,1
www.news-mail.com.au,2018-07-05 05:00:00,Yesterday morning Acting Inspector Glenn Cameron said having more officers in the region was always a bonus.,86602,5741,3
www.dailymail.co.uk,2018-07-04 22:56:34,He entered the season with a 5.11 ERA in 15 appearances (24 2/3 innings) with the Tampa Bay Rays and Chicago Cubs over the last two seasons.,256978,19292,1
www.dailyexaminer.com.au,2018-07-05 00:03:00,Sgt Caldwell said officers had to handcuff the woman because of her behaviour.,692405,10779,1
www.abc.net.au,2018-07-05 06:00:29,"And it impacts on businesses too, affecting different industries in different ways.",569978,4351,1
indianexpress.com,2018-07-05 03:00:15,"Air India engages the ‘Special Extra Section Flights’ (SESF) or VVIP aircraft such as the Boeing B747-400 for the President, the Vice President and the Prime Minister.",230169,6971,1
www.channelnewsasia.com,2018-07-05 03:50:33,"The blocking motion, put forward by the far-right Europe of Freedom and Direct Democracy group (EFDD) that includes Britain's eurosceptic United Kingdom Independence Party (UKIP), failed with only 93 votes for, 573 against and 11 abstentions.",205415,6406,1
www.thenews.com.pk,2018-07-05 00:00:00,"""""SELF HARM""Rouhani, in Vienna trying to salvage the nuclear deal, said US sanctions were a ""crime and aggression"", and called on European and other governments to stand up to Trump.",637407,11549,1
www.livemint.com,2018-07-04 23:37:15,"The study analysed data on hospitalisation between 2008 and 2012 from the largest state-funded health insurance scheme in India, in undivided Andhra Pradesh.",159374,17114,1
www.bbc.com,2018-07-04 22:56:50,"But he said the possibility was ""clearly a line of enquiry"".",42764,19267,2
www.sunshinecoastdaily.com.au,2018-07-05 05:00:00,"""Lizzie is a past award-winning entrant at our festival, she runs classes and workshops from her Mudjimba home as well as around the Sunshine Coast and Brisbane,” Ms Butt said.",427793,5513,1
www.thechronicle.com.au,2018-07-05 05:00:00,"One thing I love about the city is that even though it's a bigger sort of city, everyone sort of knows each other and it's a friendly place.",384841,5279,3
www.news-mail.com.au,2018-07-05 06:46:37,"Yes
No Vote View Results
Rugby league players were split on the decision, with Queensland hooker Andrew McCullough, whose family shared a connection with Terry Mackenroth, saying he was pleased to see him honoured at the stadium.",86503,3742,1
www.eurekalert.org,2018-07-06 00:00:00,"New York City -- An international team of astronomers has discovered an ancient and dramatic head-on collision between the Milky Way and a smaller object, dubbed the ""Sausage"" galaxy.",131605,3065,1
www.ndtv.com,2018-07-04 23:55:08,"Two days later, he was gone.",643784,16572,1
www.channelnewsasia.com,2018-07-05 02:30:29,"""Ambiguity in language may open up space for agreement despite the fact that interlocutors have different goals in mind.",204167,7337,3
www.channelnewsasia.com,2018-07-05 03:45:24,"The National Action Party, which ruled between 2000 and 2012 and became embroiled in a grisly drug war, was seen winning 82 seats in the lower house and 24 in the Senate, according to Mitofsky, well below their 2012 tallies.",205141,6450,1
www.41nbc.com,2018-07-18 00:00:00,Abderrahim said in an interview with The Associated Press during campaigning that cleaning up the capital and planting trees would be her first priority.,50538,626,1
indianexpress.com,2018-07-05 00:07:43,"For the AAP government, the Centre and its gubernatorial appointees, there is much to take away and implement from the SC’s verdict.",229882,10257,1
www.channelnewsasia.com,2018-07-05 01:35:48,"Advertisement
Advertisement
""We're interested, yes, but skeptical,"" this person said.",206214,8041,3
www.channelnewsasia.com,2018-07-05 05:19:00,"A massive international rescue operation is exploring the options to get them out, none of them simple - just like in the case of the miners trapped in 2010.",205367,4974,1
www.news.com.au,2018-07-05 02:23:01,"Raonic crunched 32 aces, in a match dominated by serve with Millman very much holding his own with both players being broken just once.",421210,7403,1
www.nzherald.co.nz,2018-07-05 00:00:00,"Officers were searching the three-bedroom unit Letby lives in Chester, in northwest England, 2.5km from the Countess of Chester Hospital.",81550,13046,1
www.dailymail.co.uk,2018-07-04 23:06:11,"Helen Nelson, pictured with her children, agrees, and says that having children has only helped her in her career in the NHS
‘For years we’ve been told women are not as productive once they’ve had children because childcare and household responsibilities tend to fall on the woman — but actually, being a mother may make you more productive,’ says sociologist Dr Heejung Chung of The University of Kent.",258868,18589,1
www.thechronicle.com.au,2018-07-05 05:00:00,"Downlands needed a victory to claim top spot in Pool C, but were ultimately unable to get the job done, as St Ursula's caused the 21-18 upset, snatching fourth place in the process.",385007,5413,1
www.nzherald.co.nz,2018-07-05 00:00:00,"Another British expert, Gary Mitchell, described the challenging conditions.",80546,12968,1
www.taiwannews.com.tw,2018-07-04 23:02:00,"View the full release here: https://www.businesswire.com/news/home/20180704005221/en/
Technavio has published a new market research report on the global nanobiotechnology market from 2018-2022.",2183,18908,1
www.standardmedia.co.ke,2018-07-05 00:00:00,"Justices can ask the president to prolong their terms, but he can accept or deny their requests without giving a reason.",503129,12663,1
indianexpress.com,2018-07-05 01:49:25,"Ahmed was not happy with his bowlers, saying it “was not up to the mark, they have to work hard.”
For all the latest Sports News, download Indian Express App",228682,7913,3
www.channelnewsasia.com,2018-07-04 23:10:33,"NIZHNY NOVGOROD, Russia: Fleet-footed France will have to find a way past the tournament's joint-meanest defenders Uruguay in the first of two inter-continental World Cup quarter-finals on Friday.",203995,18384,1
indianexpress.com,2018-07-04 23:39:57,"The women should also be provided transport for being dropped back at their residences, the release added.",230923,17017,1
www.taiwannews.com.tw,2018-07-05 01:27:00,Whitney calling Nippy.',2573,8263,0
tempo.com.ph,2018-07-05 00:00:35,"For them, what is of utmost importance is the well-being, the “salvation” of the person.",211508,11244,3
www.taiwannews.com.tw,2018-07-05 00:02:00,He said he was confident that SEALs would eventually get the boys out.,2671,10869,1
www.ekathimerini.com,2018-07-07 00:00:00,"Greece wants to reinstate collective salary agreements and increase the minimum wage, and may also cut social security contributions, he said.",421944,2798,1
bworldonline.com,2018-07-05 00:08:42,"The week-long event, which starts on July 18, expects to draw 60,000 visitors.",118038,10216,1
www.eurekalert.org,2018-07-06 00:00:00,"The first Asian hornet discovered in Britain was in Gloucestershire in 2016, when a nest was found and destroyed.",131519,3057,1
indianexpress.com,2018-07-05 01:30:42,"For all the latest India News, download Indian Express App",228405,8214,1
www.nzherald.co.nz,2018-07-05 00:00:00,No injuries or damage were reported.,80904,14662,1
www.nzherald.co.nz,2018-07-05 00:00:00,"Even if the overall effect is to harm growth, there could be benefits for some European companies and sectors.",81217,13692,3
www.northernstar.com.au,2018-07-05 00:00:00,"He bought Beckinsales, now on the corner of Ballina and Bridge streets in North Lismore, back in 89.",150932,15087,1
www.standardmedia.co.ke,2018-07-05 00:00:00,"Habitam Alemu of Ethiopia, home-girl Selina Buchel and Britain’s 2014 Commonwealth Games 800m silver medalist Lynsey Sharp are also itching for glory.",503084,11637,3
www.winknews.com,2018-07-08 00:00:00,"While efforts to pump out floodwaters are continuing, some Thai officials have indicated that heavy rains forecast for this weekend could force them to decide the boys should swim and dive out using the same complicated route of narrow passageways through which their rescuers entered.",198673,2282,1
www.businessinsider.sg,2018-07-05 00:00:00,"The referee is looking somewhere else and when he turns his head, Kane is on the floor.",233077,15785,3
www.ekathimerini.com,2018-07-06 00:00:00,"Cyprus has been divided by ethnic conflict for over half a century and it was further split in two in July 1974, when Turkey intervened by invading the northern part of the island, several days following a short-lived military coup engineered by Athens.",422147,3196,1
www.businessinsider.sg,2018-07-05 00:00:00,Colombia’s loss and the consequent death threats arrived on the 24th anniversary of Escobar’s death.,233115,15656,1
pakobserver.net,2018-07-05 00:22:42,Share on: WhatsApp,174705,9637,1
japantoday.com,2018-07-05 06:00:00,"Their operations were previously halted in March and July of 2011, respectively, for inspection and restarted in July 2012 after clearing provisional safety standards.",501340,4472,1
www.eurekalert.org,2018-07-07 00:00:00,"Making matters worse, evidence suggests that monsoons are delivering less rainfall than they used to.",131759,2579,1
www.pulse.ng,2018-07-04 22:51:00,"Garba Yakubu Tsitse (Youth and Sports)
25.",239847,19630,0
www.scmp.com,2018-07-05 03:16:24,"Denso also aims to increase venture investment to as much as 10 billion yen (US$90.5 million) annually, he said.",501236,6686,1
www.nzherald.co.nz,2018-07-05 00:00:00,At present the assessment tends to measure the skills themselves.,79996,14990,1
www.standardmedia.co.ke,2018-07-05 00:00:00,"ALSO READ: Jubilee to hold make-or-break meeting as temperatures soar
Insincere pledge
Why did Matiang’i resort to perjury?",503174,11822,0
www.eurekalert.org,2018-07-06 00:00:00,"Small galaxies generally do not have globular clusters of their own, so the Sausage galaxy must have been big enough to host a collection of clusters.",131605,3096,1
indianexpress.com,2018-07-05 01:21:22,"Penalties taken along the surface, too, have a high success rate but only when they are aimed at the side netting and hit with a lot of venom — almost half of Cristiano Ronaldo’s 104 accurate penalties are hit here.",228896,8389,3
www.nzherald.co.nz,2018-07-05 00:00:00,"Officers were searching the three-bedroom unit Letby lives in Chester, in northwest England, 2.5km from the Countess of Chester Hospital.",80520,13085,1
www.nzherald.co.nz,2018-07-05 00:00:00,"Put health aside for the time being, Minister David Clark's got enough on his hands squabbling with the nurses over their pay and conditions.",80678,13437,3
www.channelnewsasia.com,2018-07-05 02:30:29,"But following talks on Sunday between US envoy Sung Kim and North Korean counterparts to set up Pompeo's latest Pyongyang visit, this ""CVID"" mantra appears suddenly to have disappeared from the State Department lexicon.",204167,7325,1
pakobserver.net,2018-07-05 00:28:46,"Sharif said he is a public representative and won’t be worried, nor will he display cowardice in the face of hardships.",174811,9501,1
www.dailymail.co.uk,2018-07-04 23:12:18,Wiltshire Police said it was 'open-minded' about the cause and said it was not clear whether a crime had been committed.,249724,18172,1
www.dailymail.co.uk,2018-07-04 23:06:11,‘It made me realise what I valued in life.,258868,18575,3
www.freepressjournal.in,2018-07-05 00:14:52,"This is a purely political attack that benefits nobody,” Bhargava was quoted as saying.",364391,9962,1
indianexpress.com,2018-07-05 02:11:58,"If the government is serious about Prime Minister Narendra Modi’s vision of doubling farmers’ income, it should allow the livestock sector to play the role of a genuine facilitator.",229273,7592,3
www.businessinsider.sg,2018-07-05 00:00:00,And yet … Sam’s Club’s quality and selection just can’t hold a candle to Costco’s.,233073,15765,3
sputniknews.com,2018-07-05 00:53:53,He is scheduled to be arraigned in court on July 18.,128482,8945,1
www.eurekalert.org,2018-07-07 00:00:00,"The tree assembled for this project is one of the largest time-calibrated phylogenetic trees ever created for any group of animals, according to Rabosky.",131114,2442,1
www.nzherald.co.nz,2018-07-05 00:00:00,"The beaming statue will sit on a bench and look toward his workshop, now vacant, where Montana spent his days quietly drawing cartoons.",81411,13478,3
www.nzherald.co.nz,2018-07-05 00:00:00,"Advertisement
Critics say it is nearly impossible to get building permits, and that the residents are being removed to clear the way for Jewish settlements.",79617,14035,1
www.news-mail.com.au,2018-07-05 05:00:00,"Poulton went on to plead guilty to a number of other charges he was facing, including possess dangerous drugs and possess drug utensils and not-guilty to seven charges which will go to hearing at a later date.",86736,5671,1
www.nzherald.co.nz,2018-07-05 00:00:00,"""High BMI has now overtaken tobacco as the greatest contributor to health loss in New Zealand, which emphasises the public health importance of these findings,"" Wilson said.",79727,14867,1
www.freepressjournal.in,2018-07-05 00:20:15,Wells and Gen Bajwa “reaffirmed the commitment towards the common goal of peace and stability in the region and discussed measures towards that end.,364322,9656,3
www.standardmedia.co.ke,2018-07-05 00:00:00,Text 'NEWS' to 22840 and always receive verified news updates.,503026,12377,1
www.news-mail.com.au,2018-07-05 07:47:29,"The court heard Ms Davoren took the money from the company belonging to Mr Raymond, 48, from Paddington in Brisbane's west, ""to live on"" and ""to put herself in a better position"" in the upcoming asset split as part of their break-up.",86604,3384,1
www.ndtv.com,2018-07-04 23:22:34,"So, it becomes my core responsibility to never disappoint them on any level.",643061,17814,3
www.abc.net.au,2018-07-05 04:50:26,"If the team can produce a pure white rhino calf they could use the stem cell technology, which they used in this paper, to produce a line of northern white rhino eggs from embryonic stem cells.",570481,5938,1
www.abc.net.au,2018-07-05 07:05:16,"Professor Robert Booy, head of the Clinical Research team at the National Centre for Immunisation Research and Surveillance, told Fact Check that with a lack of diagnostic testing, experts could only estimate that five to 10 per cent of the Australian population would get the flu in any given year.",569794,3547,1
www.newsx.com,2018-07-05 01:41:30,"In her interview to Cosmopolitan, Kangana Ranaut spoke about her career in modelling, men whom she wanted to marry, a house that she always wanted to have but never able to get.",15598,7938,3
www.41nbc.com,2018-07-18 00:00:00,"“However, further testing is now ongoing to establish the substance which led to these patients becoming ill.”
Police on the scene outside Amesbury Baptist Centre as Wiltshire Police declare a major incident after a man and woman were exposed to an unknown substance on July 4, 2018 in Amesbury, England.Jack Taylor / Getty Images
London’s Metropolitan Police had earlier confirmed that counterterrorism officers were involved in the investigation.",50532,569,1
www.eurekalert.org,2018-07-06 00:00:00,New research provides insights into the extinction of Britain's largest native carnivore.,131294,3119,1
japantoday.com,2018-07-05 05:56:00,Nussayriyyah is the term used by IS for the Alawite religious minority sect of Syrian President Bashar al-Assad.,501397,4506,1
www.eurekalert.org,2018-07-06 00:00:00,"""There has never been a comprehensive review of the evidence of brown bears in Britain, and I believe what we are looking at could show that they were sadly killed off earlier than we previously thought.""",131294,3124,1
www.sunshinecoastdaily.com.au,2018-07-05 05:00:00,"""I stay relatively active in my day-to-day work so I won't be racing in the events,” he said.",427863,5472,1
www.eurekalert.org,2018-07-06 00:00:00,"Another nest was destroyed in Woolacombe, Devon, last year.",131519,3058,1
indianexpress.com,2018-07-05 03:13:11,"Ashish Mishra alias Boxer, another ex-student, was also arrested later,” he said.",229781,6718,1
www.pulse.ng,2018-07-05 00:06:00,"Deals and 'divisions'
On June 30, eight battered rebel-held towns in the province return to regime control under Russian-brokered deals.",240029,10464,1
www.businessinsider.sg,2018-07-05 00:00:00,Please get in touch if you know someone who should be included in our UK Tech 100.,233065,15840,1
www.taiwannews.com.tw,2018-07-05 03:36:00,"___
Information from: St. Louis Post-Dispatch, http://www.stltoday.com",2176,6475,0
www.automotiveworld.com,2018-07-11 00:00:00,"The XC40’s premium credentials are reflected in its striking styling and an interior that is both supremely practical and comfortable, finished in high-quality materials.",248486,1848,3
www.standardmedia.co.ke,2018-07-05 00:00:00,"ALSO READ: Why the handshake initiative shouldn’t be allowed to falter
Constitution hullabaloo
First is the 2022 succession debate.The country is gripped by debilitating and energy sapping debate on why William Samoei Ruto (WSR) should be president in 2022.",503103,11759,3
www.dailymail.co.uk,2018-07-04 23:02:59,"Another Grand Slam champion in action on Day 4 is 2009 U.S. Open winner Juan Martin del Potro, facing Feliciano Lopez, who is participating in his record 66th consecutive major.",256762,18861,1
www.nzherald.co.nz,2018-07-05 00:00:00,Time is of the essence for rescuers.,80546,12957,3
indianexpress.com,2018-07-05 00:05:07,"(Illustration: CR Sasikumar) The government of India (GoI), meanwhile, came up with the concept of SMART police in 2014 — police that would be strict and sensitive, modern and mobile, alert and accountable, reliable and responsible, tech-savvy and trained.",229077,10531,1
www.abc.net.au,2018-07-05 06:12:30,"""Sport has the ability to breaks down barriers of ethnicity and age, ability, all sorts of things and through breaking down those barriers you can create tight knit communities,"" sports administrator Peter Robertson says.",570163,4069,1
www.ekathimerini.com,2018-07-06 00:00:00,"Details on the festival, which runs through the summer, are available www.aoaff.gr/english_2018/.",422153,3241,1
www.business-standard.com,2018-07-05 00:00:00,“The actual costs will depend on the level of procurement.,273457,16280,1
www.taiwannews.com.tw,2018-07-04 23:08:00,Technavio predicts an emerging trend as a major factor that has the potential to significantly impact the market and contribute to its growth or decline.,1025,18472,1
www.eurekalert.org,2018-07-07 00:00:00,"Here, Rikesh Rajani and colleagues zeroed in on the role of endothelial cells (ECs), which help prevent unwanted substances and cells from entering the brain.",131460,2671,1
www.asianage.com,2018-07-05 05:32:00,“I am very happy that the promise made by the government to our farmer brothers and sisters of giving minimum support price at 1.5 times the production cost has been fulfilled.,236629,4876,0
www.nzherald.co.nz,2018-07-05 00:00:00,"But the bar for moving away from beta, or market-matching returns, in your pursuit of either above-market alpha or other factors is very high.",79908,13505,3
www.channelnewsasia.com,2018-07-04 23:20:44,Click to see the gallery.,204010,17847,0
www.abc.net.au,2018-07-05 05:33:58,"""We were extremely disappointed as we felt there was a lot to learn on all sides.""",570060,4850,3
www.the42.ie,2018-07-09 00:00:00,Tap the button below on your phone to follow us!,131793,1941,0
www.americanthinker.com,2018-07-20 00:00:00,Maybe the 'Impeach Trump' shirts seemed prominent on the website because they were actually all that was left.,450578,344,3
armenpress.am,2018-07-09 00:00:00,"Regarding the charges brought against former Michael Harutyunyan over the 2008 March 1 events, Harutyunyan said the charges are a serious error.",401579,2051,1
www.dailysabah.com,2018-07-04 22:47:53,"Relations between Turkey and Cameroon are excellent, he said.",197966,19868,1
www.nzherald.co.nz,2018-07-05 00:00:00,"Jara was taken to a stadium, where thousands of prisoners were being held.",81519,14496,1
indianexpress.com,2018-07-05 01:05:20,"Part-memoir and part-guidebook, it suggests how to create successful campaigns using “five building blocks — attitude, scaling, culture, strategy, and branding”.",230510,8666,1
www.taiwannews.com.tw,2018-07-05 04:05:00,"Before Tuesday night in Moscow, England since 1990 had been knocked out of three World Cups on penalties and three European Championships.",533,6232,1
wsvn.com,2018-07-18 00:00:00,She says he’s also wanted on a felony warrant for violating probation for possession of flakka and carrying a concealed weapon.,69098,818,1
www.channelnewsasia.com,2018-07-05 00:30:42,Sweden midfielder Albin Ekdal had a scan on a twisted ankle on Wednesday and Mikael Lustig is suspended for the tie against England but changes in personnel are likely to have little effect on the Swedish game plan.,204802,9375,3
www.dailyexaminer.com.au,2018-07-05 05:00:00,I am sick of them.,692263,5812,3
www.dailyexaminer.com.au,2018-07-05 03:53:06,"The Mayor of Gold Coast, Tom Tate (Photo by Scott Barbour/Getty Images)
The mayor said the skeleton-type, pyramid would allow divers to swim through it.",692446,6382,1
japantoday.com,2018-07-05 04:29:00,"The liquefied natural gas (LNG) project, already hit by multiple delays, is a major test for Inpex as it marks the first time it has operated a major energy development on its own.",501406,6139,1
www.americanthinker.com,2018-07-20 00:00:00,"Unlike his predecessor, who never found an issue unworthy of an executive order (except this one), Trump signs an executive order halting the separation of children from parents and Democrats continue demonizing him while calling for the abolition of ICE.",450437,310,3
www.businessinsider.sg,2018-07-05 00:00:00,"“We [Labour] are in a difficult position but we’ve got to come over the hill to say actually, when people voted in the referendum, they didn’t realise the implications of all of this,” the MEP told BI.",233039,15964,1
www.asianage.com,2018-07-05 05:40:00,"The verdict came on a batch of petitions filed by the Kejriwal government challenging the alleged obstructions caused by L-G Anil Baijal, who reports to the Union government, in the day-to-day administration.",236626,4728,1
