task,score,domain,date,text,paper_id
19734.0,3,www.standardmedia.co.ke,2018-07-04 22:49:00,“KCB Bank Group is proud to be a part of the remarkable transformation that is Rwanda today.,503085
18702.0,0,www.livemint.com,2018-07-04 23:05:43,Has it been told which regulations or rules it has violated?,159343
1578.0,0,www.automotiveworld.com,2018-07-11 00:00:00,(NYSE: FCAU/ MTA: FCA).,248377
10917.0,3,www.taiwannews.com.tw,2018-07-05 00:02:00,"""In terms of battling corruption, Indonesia has made some impressive progress and could probably be a better example to look to,"" he told DW.",1589
1848.0,3,www.automotiveworld.com,2018-07-11 00:00:00,"The XC40’s premium credentials are reflected in its striking styling and an interior that is both supremely practical and comfortable, finished in high-quality materials.",248486
6451.0,2,www.channelnewsasia.com,2018-07-05 03:45:24,"Still, Lopez Obrador's coalition may prove unwieldy.",205141
1258.0,3,whdh.com,2018-07-18 00:00:00,“It’s confined spaces.,319618
15827.0,3,www.businessinsider.sg,2018-07-05 00:00:00,"It’s possible Careem would manage both firms’ day-to-day operations, or that Uber could acquire Careem.",233065
12915.0,3,www.nzherald.co.nz,2018-07-05 00:00:00,"""We would encourage any staff who feel they are under pressure to sell to raise the issue with their manager.""",81870
3364.0,3,www.thechronicle.com.au,2018-07-05 07:55:24,The Palaszczuk Government was last night sceptical of the Turnbull Government's pledge that Queensland would not lose out.,384751
1499.0,3,www.automotiveworld.com,2018-07-11 00:00:00,"“EDI’s advanced portfolio of plug-in-hybrid and full electric technologies paired with Cummins’ industry leadership and focus on innovation will allow us to deliver best-in-class products, service and support worldwide.",248401
17009.0,2,indianexpress.com,2018-07-04 23:39:57,Certain restrictions will be imposed on deploying women on night shifts.,230923
146.0,3,www.motherjones.com,2018-07-20 00:00:00,"“The stories shared with us reminded our team of why we started this project.” (ProPublica)
A research scientist was reading an article and got irked.",484538
15417.0,3,www.dailyexaminer.com.au,2018-07-05 00:00:00,"""All being well, hopefully we can also have a crack at next week's Grafton Cup as well.”
Chillin With Dylan has drawn gate two in today's 14-horse Prelude field and will be partnered by Brad Stewart.",692365
4968.0,3,www.channelnewsasia.com,2018-07-05 05:19:00,"""I would love to go.",205367
2769.0,2,www.ekathimerini.com,2018-07-07 00:00:00,"Here we do not have such a case, so there is no such constitutional requirement,” Tzanakopoulos said, adding however that the “political proposal” by Kammenos “will be the subject of discussion and consultation within the government when the time comes to make the necessary political decisions.”
The deal signed by Prime Minister Alexis Tsipras and his counterpart from the Former Yugoslav Republic of Macedonia (FYROM), Zoran Zaev, has sorely tested the coalition, which has a slim majority of 152 MPs.",422112
14232.0,0,www.nzherald.co.nz,2018-07-05 00:00:00,"___
12:05 a.m.",81905
18879.0,0,www.dailymail.co.uk,2018-07-04 23:02:59,"17 Lucas Pouille 6-4, 6-2, 6-7 (8), 3-6, 6-2.",256762
536.0,3,www.41nbc.com,2018-07-18 00:00:00,"Thankfully, I was 29, and not 14.”
“Star Trek: Discovery” actor Anthony Rapp accused Spacey of making a sexual advance at him in 1986, when Rapp was 14 and Spacey was in his mid-20s.",50479
45.0,2,ew.com,2018-07-25 00:00:00,"At one point, as an organized militia armed with machine guns begin their march into the heroes’ apartment building to murder everyone inside, a neighbor earnestly pulls Nya aside and says she’s worried about the state of the country.",593236
10296.0,3,bworldonline.com,2018-07-05 00:07:35,"Anyway, back to the Giant Tang Bao.",118054
15405.0,3,www.dailyexaminer.com.au,2018-07-05 00:00:00,"Ahrens always had a high opinion of the Dylan Thomas gelding, who ran some terrific races as a three-year-old during the 2015 Brisbane winter carnival.",692365
1170.0,3,whdh.com,2018-07-18 00:00:00,"It’s … a very sickening feeling watching the fire coming towards the house,” the couple wrote in an email Tuesday.",319600
9471.0,0,www.asianage.com,2018-07-05 00:29:00,"Kolkata and Thiruvananthapuram, according to its website.",236628
10072.0,3,www.filmibeat.com,2018-07-05 00:10:00,"After which unknowingly I also got involved.""",60741
1107.0,3,whdh.com,2018-07-18 00:00:00,"“We came here and we loved it ever since,” a member of the family told 7News at the Esplanade Wednesday.",319396
12862.0,3,www.nzherald.co.nz,2018-07-05 00:00:00,"""They are often isolated and neither predictable nor preventable.""",81931
10528.0,2,www.firstpost.com,2018-07-05 00:05:22,"Johnson & Johnson said it ""vigorously followed"" Brazilian law and was ""cooperating fully"" with the investigation.",195246
17012.0,3,indianexpress.com,2018-07-04 23:39:57,"This will be a big relief to women working in shops, hotels and commercial establishments.",230923
18473.0,2,www.taiwannews.com.tw,2018-07-04 23:08:00,"This report is available at a USD 1,000 discount for a limited time only:
In this report, Technavio highlights the increased R&D in wearable technology as one of the key emerging trends in the global stretchable conductive materials market:
Global stretchable conductive materials market: Increased R&D in wearable technology
The global stretchable conductive materials market is registering significant growth and will post a high growth rate during the forecast period.",1025
5719.0,0,www.news-mail.com.au,2018-07-05 05:00:00,and I said 'Are you barmy?',86774
6400.0,3,www.dailyexaminer.com.au,2018-07-05 03:53:06,"Other coral would have to be within the top 10m of the structure to thrive,"" he said.",692446
19880.0,0,www.dailymail.co.uk,2018-07-04 22:47:49,Land of the free!,258702
19897.0,3,www.dailymail.co.uk,2018-07-04 22:47:48,"Made from the Picpoul grape, it’s happy on its own — and even happier with a plate of seafood.",260639
13967.0,3,www.nzherald.co.nz,2018-07-05 00:00:00,National had a problem — they knew it and so did every bureaucrat.,79915
4967.0,3,www.channelnewsasia.com,2018-07-05 05:19:00,"I think it's important as a country for us to be there, after what we miners went through,"" he told AFP during a visit to Mexico City.",205367
19549.0,0,www.dailymail.co.uk,2018-07-04 22:52:20,#superstition’.,254922
11037.0,0,www.gympietimes.com.au,2018-07-05 00:01:00,Alex Wilson.,24615
17498.0,3,news.sky.com,2018-07-04 23:27:00,"There was no response for me, he didn't even know I was there, he was in another world - he was hallucinating.""",379580
9219.0,3,bworldonline.com,2018-07-05 00:34:56,"I think if you’re the private sector, you should take a risk to make your profit,” he said.",117996
13247.0,3,www.nzherald.co.nz,2018-07-05 00:00:00,"""If Venezuela were attacked, the rifles will arrive in New York, Mr. Trump,"" the younger Maduro said.",81740
2812.0,3,www.ekathimerini.com,2018-07-07 00:00:00,He claims that the European Union is more dangerous than China and is pressuring Macron to consider leaving the bloc.,421977
5532.0,3,www.sunshinecoastdaily.com.au,2018-07-05 05:00:00,"Once we get in, she'll race to the stage and position herself in the prime spot, front and centre, where she'll happily stand for 10 hours enduring bands she's never heard of and music she hates.",428029
108.0,0,www.motherjones.com,2018-07-20 00:00:00,Had it with the political fireworks?,484538
7138.0,0,www.taiwannews.com.tw,2018-07-05 02:47:00,"___
12:40 p.m.",1769
4715.0,0,www.taiwannews.com.tw,2018-07-05 05:40:00,L_Liriano 3-5.,1918
14964.0,3,www.nzherald.co.nz,2018-07-05 00:00:00,"Gonnelli said the traffic overload has the potential to be ""a nightmare either way.""",80555
10700.0,0,www.pulse.ng,2018-07-05 00:04:00,"news
A mother of an incurably ill six-year-old boy faces up to eight years in prison in Russia for trying to sell anti-seizure medication she bought for her child, she and charities said on Wednesday.",239837
3136.0,3,www.eurekalert.org,2018-07-06 00:00:00,"""Whilst we can speculate on when the bear became extinct based on existing evidence, more research, particularly on the many undated specimens from caves and fens is needed before a clearer patterns of where brown bear distribution and extinction in Britain emerges,""
###",131294
15505.0,3,www.businesstimes.com.sg,2018-07-05 00:00:00,"The Bank of England(above) is championing the Sterling Overnight Interbank Average, or Sonia, as an alternative because it tracks the rates of actual overnight funding deals and is therefore considered harder to manipulate.",693987
180.0,3,www.americanthinker.com,2018-07-20 00:00:00,Jefferson strove to make the American government everything that the British government was not.,450491
13150.0,0,www.nzherald.co.nz,2018-07-05 00:00:00,"Track: Iowa Speedway (oval, 0.894 miles)
Race distance: 268.2 miles, 300 laps.",81576
17410.0,3,www.standardmedia.co.ke,2018-07-04 23:27:16,"""As many people expect Gor Mahia to beat teams, it is somehow difficult for us.",502993
13488.0,3,www.nzherald.co.nz,2018-07-05 00:00:00,"Comment:
Do your civic duty on Election Day and vote, go to church on Sundays, but always bring a cool unemotional detachment to investing on Mondays.",79908
7408.0,3,www.news.com.au,2018-07-05 02:23:01,"I knew it was going to be a tough game and I did everything I could out there.""",421210
441.0,3,www.americanthinker.com,2018-07-20 00:00:00,Protesters could really do something meaningful about the matters that rightly concern them.,450525
9148.0,2,indianexpress.com,2018-07-05 00:38:19,"“On certain days it goes better than others,” summed up a grinning Federer, who will be seeking a 10th successive win at the All England Club when he takes on Germany’s Jan-Lennard Struff in the third round.",229769
4864.0,3,www.asianage.com,2018-07-05 05:32:00,"The MSP hike is clearly a political move as it has come just six months before the BJP-ruled Madhya Pradesh, Chhattisg-arh and Rajasthan — where the party faces heavy anti-incumbency — go to polls in December this year.",236629
18492.0,0,www.taiwannews.com.tw,2018-07-04 23:08:00,"PUB: 07/04/2018 11:08 AM/DISC: 07/04/2018 11:08 AM
http://www.businesswire.com/news/home/20180704005227/en",1025
10722.0,3,www.livemint.com,2018-07-05 00:03:28,"However, the report, which has been submitted to the previous government, may never be released, according to one Congress legislator who requested anonymity.",158980
6342.0,3,www.scmp.com,2018-07-05 03:57:27,"“Despite government’s efforts, the culture of corruption appears unchanged, and the issue continues to rank highly in foreign investor concerns in the country.”",501008
15569.0,3,www.businessinsider.sg,2018-07-05 00:00:00,"Older people may feel their sense of identity is threatened if the world around them has changed a lot, such as when people from different countries and backgrounds move into their hometowns.",233153
17705.0,3,sports.ndtv.com,2018-07-04 23:24:03,"""I was really nervous, because you need to win this point.",552345
2749.0,3,www.eurekalert.org,2018-07-07 00:00:00,The new research project also demonstrates how cooperations between fields of research can yield valuable results.,131721
9143.0,3,indianexpress.com,2018-07-05 00:38:19,It was just too bad the Slovakian could not put his feet up and enjoy the jaw-dropping spectacle.,229769
8403.0,0,indianexpress.com,2018-07-05 01:21:22,AbaB to ABBA?,228896
5766.0,3,www.news-mail.com.au,2018-07-05 05:00:00,"""Fair enough, she left it too late, we both know and acknowledge that, and she did apologise for that, but when we got his reply message I was shocked.""",86644
9030.0,3,indianexpress.com,2018-07-05 00:50:04,The CJI held that “any matter” in Article 239AA(4) does not mean “every matter”; the Lt Governor has to employ “constitutional objectivity” and exercise this power in the rarest of rare situations for valid reasons.,230698
10423.0,3,indianexpress.com,2018-07-05 00:06:17,Such money would solely be used by the State Sports Council for the development of sports.,229402
10560.0,2,indianexpress.com,2018-07-05 00:05:07,"Apart from these structural changes mandated by the Supreme Court, which have yet to be carried out in letter and spirit, there is need to fill up the huge vacancies in the police and upgrade its infrastructure in terms of housing, transport, communications and forensics.",229077
2114.0,3,armenpress.am,2018-07-09 00:00:00,"There are new opportunities to seize as the UK and Armenia deepen and strengthen our economic and political relations.”
Sir Simon’s visit comes in the wake of a business delegation headed by the UK Trade and Investment Envoy to Georgia and Armenia, Mark Pritchard MP, in June, which showcased opportunities for British business in Armenia.",401710
12841.0,3,www.pulse.ng,2018-07-05 00:00:00,"But Snoeren denied that a show-stopping gold-fringed power raincoat with a raised relief breastplate of the word ""No"" had anything to do with the #MeToo.",240210
9294.0,3,bworldonline.com,2018-07-05 00:31:46,"“We won’t do it and we have told them that.”
China’s Foreign Ministry did not immediately respond to a request for comment on Beijing’s summit aims.",118004
18857.0,0,www.dailymail.co.uk,2018-07-04 23:02:59,"1 who is seeded 12th, can become only the fifth man in the professional era to collect 60 wins at Wimbledon, by beating 126th-ranked Horacio Zeballos of Argentina on No.",256762
19817.0,3,www.dailymail.co.uk,2018-07-04 22:48:43,Shame on you guys.',254264
11209.0,0,indianexpress.com,2018-07-05 00:00:48,"For all the latest Lifestyle News, download Indian Express App",231504
3630.0,3,www.sunshinecoastdaily.com.au,2018-07-05 07:00:00,"King's abusive naming of Leyonhjelm as a ""d---h--d”, as reported in News Ltd papers, only heightens the gender divide between the socialist left and conservatives.",427997
8882.0,3,indianexpress.com,2018-07-05 00:54:46,"(AP Photo)
Not sure about the football World Cup, but the dread is certainly coming home to England.",228271
10208.0,3,indianexpress.com,2018-07-05 00:08:53,"Here, then, was a chance for the apex court to remove a glitch from its 2006 judgment — course correct like it has done on more than one occasion in the last year.",229665
1371.0,0,www.radiotimes.com,2018-07-15 00:00:00,"And what is their relationship like now, given their history?",29910
8039.0,2,www.channelnewsasia.com,2018-07-05 01:35:48,"A source close to one potential buyer said Endemol's catalog was heavy with ageing formats, making it potentially less attractive than buying small production outfits and working directly with top creative talent.",206214
17102.0,3,www.scmp.com,2018-07-04 23:37:23,"If not, their commercial decisions will directly affect resident’s power bills.”
Secretary for the Environment Wong Kam-sing called Wu’s idea “new thinking” but stressed that the subsidies were needed to help residents, especially low low-income households, shoulder the burden of tariff increases over the next five years.",501089
10962.0,0,www.abc.net.au,2018-07-05 00:01:32,"Topics: business-economics-and-finance, government-and-politics, political-parties",570848
7709.0,3,www.financialexpress.com,2018-07-05 02:00:49,"“Today, we are doing business with 30,000-35,000 customers.",245278
14233.0,3,www.nzherald.co.nz,2018-07-05 00:00:00,It's frankly amazing.,81905
2346.0,3,www.foxsports.com,2018-07-07 00:00:00,"I-- my biggest problem is, man, Golden State didn't even know the guy was available.",406313
12412.0,3,www.standardmedia.co.ke,2018-07-05 00:00:00,"They claimed they were not allowed to study the documents that stated the dam owners would not accept liability despite the payment of Sh100,000 for a life lost, Sh200,000 for semi-permanent structures and Sh1 million for permanent structures destroyed.",503125
2364.0,3,www.foxsports.com,2018-07-07 00:00:00,NICK WRIGHT: No.,406313
17728.0,2,www.ibtimes.co.in,2018-07-04 23:23:14,"Nope, not a good option either!",624638
13617.0,3,www.nzherald.co.nz,2018-07-05 00:00:00,The Colombian players asked for VAR [Video Assistant Referee intervention] and he did not give it to them.,81729
4537.0,3,japantoday.com,2018-07-05 05:56:00,But she didn't look her age in making it 89 career match wins at Wimbledon by demolishing Dulgheru in the final two sets.,501491
14816.0,3,www.nzherald.co.nz,2018-07-05 00:00:00,"After almost 30 years, it is time to have a good re-think about what we want for our children's education, and design a system that delivers it.",79836
10640.0,3,indianexpress.com,2018-07-05 00:04:55,AAP’s hopes were misplaced and should not be resurrected afresh.,227843
9059.0,3,www.financialexpress.com,2018-07-05 00:46:05,Setting up an airport in Agartala was possible due to his vision & foresight.,244113
7572.0,0,indianexpress.com,2018-07-05 02:11:58,sheep and goat.,229273
16220.0,0,www.business-standard.com,2018-07-05 00:00:00,HPCL Current price: Rs ...,273435
7643.0,3,www.ndtv.com,2018-07-05 02:06:40,"Irfan alias Bhaiyu, 20, and Asif, 24, the accused, allegedly raped the girl, slit her throat with a knife and left her to die.",643132
3271.0,3,www.taiwannews.com.tw,2018-07-05 13:00:00,"""Support the race in a positive way, don't bring negativity,"" he said on Wednesday in western France.",1326
9524.0,3,www.financialexpress.com,2018-07-05 00:27:16,India has recently held bilateral maritime dialogue with Indonesia and France.,245559
472.0,0,www.americanthinker.com,2018-07-20 00:00:00,Remember the unlawful seizing of the AP writer's phone records?,450458
14132.0,3,www.nzherald.co.nz,2018-07-05 00:00:00,These are the visible signs of an independent tribal nation that has grown on the famous vacation getaway of Cape Cod in recent years.,80012
10895.0,3,www.taiwannews.com.tw,2018-07-05 00:02:00,So this is the beginning of a very important step and sends a signal that leaders are accountable and cannot misuse public funds.,1589
1690.0,3,www.automotiveworld.com,2018-07-11 00:00:00,Whichever one you choose there’s plenty of style to match the thrill on offer from behind the wheel served up by the precise steering and the sweetly balanced rear-wheel drive chassis.,248370
6604.0,3,www.channelnewsasia.com,2018-07-05 03:20:38,Team Sky boss Dave Brailsford praised Froome's strength of character during the doping investigation.,206060
10000.0,3,www.freepressjournal.in,2018-07-05 00:14:03,"Then, we will have more options of disinvestment,” he added.",365125
12895.0,3,www.nzherald.co.nz,2018-07-05 00:00:00,"""And it's driven by greed to get that incentive.""",81870
1606.0,3,www.automotiveworld.com,2018-07-11 00:00:00,"Commenting on the Kodiaq’s repeat win, Steve Fowler said: “After taking its maiden victory at our 2017 New Car Awards, the Kodiaq has reinforced its credentials over the last 12 months to take the title again thanks to its impressive mix of ride and handling, refinement, usability and affordability.",248448
5290.0,3,www.thechronicle.com.au,2018-07-05 05:00:00,"It's so much smaller than Melbourne, and you get more of a sense of who everyone is, you've got your local customers and people you remember.",384841
13557.0,3,www.nzherald.co.nz,2018-07-05 00:00:00,"DUBAI, United Arab Emirates (AP) — The U.S. military is reiterating a promise to keep Persian Gulf waterways open to oil tankers as Iran renewed threats to close off the region.",80312
17062.0,3,www.dailysabah.com,2018-07-04 23:38:15,This disunity and lack of coordination among the sectors in the system has forced the current government into a corner and prevented it from properly deciding on and developing proper responses.,198008
15561.0,3,www.businessinsider.sg,2018-07-05 00:00:00,"If you don’t like things about yourself, it’s a lot easier to project that onto others than to look at yourself.",233153
10280.0,3,bworldonline.com,2018-07-05 00:07:40,"PT Nusantara has interests in tollroads, water, energy, port operations, and telecommunications.",117983
11744.0,3,www.standardmedia.co.ke,2018-07-05 00:00:00,This is why we want the Government to release the report of the investigations.,503181
7480.0,2,www.ndtv.com,2018-07-05 02:19:28,"""Everybody has a role to play.",643026
9226.0,3,bworldonline.com,2018-07-05 00:34:56,"“The LRT-1 Baclaran-Bacoor plan, we have targeted it to be completed and operational by 2021,” the Transport chief added.",117996
10583.0,3,economictimes.indiatimes.com,2018-07-05 00:05:00,"""Personally, he has helped me a lot.",634532
17980.0,3,www.dailymail.co.uk,2018-07-04 23:17:31,"So if he plays against us, he'll have destroyed science, so stop making us believe that he'll play against us.'",254781
15145.0,3,www.moneycontrol.com,2018-07-05 00:00:00,Volvo has about 21 dealers across the country and has plans to add one new dealer each month over the next five months.,651128
11422.0,3,www.tvnz.co.nz,2018-07-05 00:00:00,"Pulling on Queensland's No.8 jersey will feel ""weird"" for Jai Arrow.",85350
16758.0,3,www.channelnewsasia.com,2018-07-04 23:49:00,"(Photo: Facebook/Chan Chun Sing)
""The people are at the centre of all that we do.",204815
9577.0,3,pakobserver.net,2018-07-05 00:24:07,"Multilateralism cannot stop at the verbal, but must fall on its actions.",174808
19215.0,3,www.dailysabah.com,2018-07-04 22:57:08,The court's most recent significant ruling on the subject bolstered colleges' use of race among many factors in the admission process.,197921
9706.0,3,www.freepressjournal.in,2018-07-05 00:18:30,The court also made it clear that it would deal with the issue of refund of money to only those home buyers who do not want possession of their homes.,364561
716.0,0,www.41nbc.com,2018-07-18 00:00:00,"FOLLOW NBC OUT ON TWITTER, FACEBOOK AND INSTAGRAM",50495
9237.0,0,pakobserver.net,2018-07-05 00:33:26,Share on: WhatsApp,174236
9027.0,3,indianexpress.com,2018-07-05 00:50:04,"He has no independent powers of his own; he has to either go by the advice of ministers, or comply with the orders of the President on matters referred to him.",230698
2975.0,0,www.eurekalert.org,2018-07-06 00:00:00,1650/ CONDOR-17-148.,131559
452.0,3,www.americanthinker.com,2018-07-20 00:00:00,"Do you really think Obama cared about the middle class economically, or did he just take all of us for fools with his love of job-killing EPA regulations?",450458
6117.0,3,japantoday.com,2018-07-05 04:30:00,"""I don't think it will be a game with many secrets.",501444
19803.0,0,www.dailymail.co.uk,2018-07-04 22:48:59,(C.B.,254637
10716.0,3,www.pulse.ng,2018-07-05 00:04:00,Russia's healthcare system is largely antiquated and many state-of-the-art surgeries are not performed in the country.,239837
12948.0,3,www.nzherald.co.nz,2018-07-05 00:00:00,"A cave explorer assisting Thai authorities trying to rescue 12 trapped schoolboys believes ""we'll know in the next 24 hours"" if they will live or die.",80546
4976.0,1,www.channelnewsasia.com,2018-07-05 05:19:00,"FROM HELL TO HOLLYWOOD
Rescuers say there are three main options to extract the boys: diving out of the cave system, exiting through another hole if one can be found - or drilled - or waiting out the monsoon season underground.",205367
10407.0,1,indianexpress.com,2018-07-05 00:06:17,"Conversely, the state has the claim overall proceeds that its employees make during public employment.",229402
16018.0,1,www.businessinsider.sg,2018-07-05 00:00:00,"“We’ve known the Earlybird team for years… they have built a strong platform in Germany… they were also similarly starting to look to invest outside their home market.”
Draper may become the 100% backer for Earlybird’s next fund but that’s several years away, Cook added.",233056
13152.0,1,www.nzherald.co.nz,2018-07-05 00:00:00,Last race: Josef Newgarden won for the third time in 2018 at Road America.,81576
12432.0,1,www.standardmedia.co.ke,2018-07-05 00:00:00,"Mr Muna lost his wife, Nancy Muthoni, while his 16-year-old daughter had a fractured limb.",503125
8199.0,1,indianexpress.com,2018-07-05 01:31:45,“Some slow trains had to be cancelled due to the speed restriction.,227923
9973.0,1,www.ndtv.com,2018-07-05 00:14:44,"Thousands of people have signed a petition to prevent the closure of one of the UK's largest independent Hindu faith schools, the Swaminarayan School in London.",642783
3717.0,1,japantoday.com,2018-07-05 06:48:00,Japan has not taken part in the U.S. freedom of navigation operations in the South China Sea because doing so could provoke China which could increase its military presence in the East China Sea where the rivals are locked in a dispute over ownership of uninhabited islets known as the Senkaku in Japan and Diaoyu in China.,501502
6558.0,1,indianexpress.com,2018-07-05 03:25:20,"The National Housing Bank, the regulator for HFCs, understands the nuances and can ensure there is sufficient vigilance to guard against any speculative funding of land transactions,” he said.",229006
14228.0,1,www.nzherald.co.nz,2018-07-05 00:00:00,Lesco chowed down 28 wieners and buns.,81905
16545.0,1,indianexpress.com,2018-07-04 23:55:23,"“I totally agree with the ball-tampering stuff, but to be honest with you, I’m not the biggest fan of the stump mics being turned up,” Lyon said on The Unplayable Podcast.",230741
17895.0,1,indianexpress.com,2018-07-04 23:19:43,"(Source: Express file photo) Inderjeet Singh was provisionally suspended on July 26, 2016.",229598
6540.0,1,www.ndtv.com,2018-07-05 03:29:30,"They had a plywood business, and were able to expand from one shop to 11.",643848
15151.0,1,www.moneycontrol.com,2018-07-05 00:00:00,For now Volvo has decided to import fully built units of the new model as against starting production at the recently inaugurated assembly facility in Bengaluru.,651128
3524.0,1,www.abc.net.au,2018-07-05 07:05:16,"What that means for the infection rate
Experts told Fact Check the Cochrane review showed the risk of getting the flu was halved by the vaccine.",569794
7385.0,1,indianexpress.com,2018-07-05 02:23:27,"The court also appointed two amicus curiae in the housing project matter, including environmentalist M C Mehta.",228944
2428.0,1,www.eurekalert.org,2018-07-07 00:00:00,"""Our results are counterintuitive and unexpected, because we find that speciation is actually fastest in the geographic regions with the lowest species richness.""",131114
8260.0,1,www.taiwannews.com.tw,2018-07-05 01:27:00,He cites a clip in the film shot in the mid-2000s that shows her in conflict.,2573
3983.0,1,japantoday.com,2018-07-05 06:15:00,"In the women's division, Miki Sudo, 32, of Las Vegas, won her fifth title by putting away 37 hot dogs.",501341
5116.0,1,www.abc.net.au,2018-07-05 05:07:59,"""That's only going to exacerbate the problem.""",570707
17954.0,1,www.dailymail.co.uk,2018-07-04 23:17:42,She's spent the past few days in Florida with her family cheering on youngest daughter Audriana in her dancing competition.,263107
17688.0,1,www.dailysabah.com,2018-07-04 23:24:37,The Teber's modular design offers affordable and innovative options.,198017
14667.0,1,www.nzherald.co.nz,2018-07-05 00:00:00,Officials were checking for possibly cracked buildings.,80904
18163.0,1,www.dailymail.co.uk,2018-07-04 23:12:18,"Assistant Commissioner of Specialist Operations Neil Basu, pictured right alongside England's chief medical officer Dame Sally Davies, confirmed the substance was Novichok nerve agent
Several places the couple visited or may have visited after they were exposed were locked down by police, including a church and Boots store.",249724
1430.0,1,www.automotiveworld.com,2018-07-11 00:00:00,"Prior to testing, both the Urban Lab 2 and the reference vehicle were run in on the roll-bench and a detailed performance report of the drive trains of the vehicles was drawn up to ensure the two vehicles used for the project were representative.",248521
9126.0,1,sputniknews.com,2018-07-05 00:39:00,Chief Medical Officer Sally Davies told reporters on Wednesday that the risk to public health following hospitalization of two Britons in the town of Amesbury with symptoms of exposure to a Salisbury nerve agent remains low.,129208
14639.0,1,www.nzherald.co.nz,2018-07-05 00:00:00,They have done so well together so far.,80394
15730.0,1,www.businessinsider.sg,2018-07-05 00:00:00,"Not as large as Costco’s, but close.",233073
9817.0,1,indianexpress.com,2018-07-05 00:17:09,"There they pour one single peg for you and ask you to sip and it and savor it, and you know, all the connoisseurs are there.",228199
17973.0,1,www.dailymail.co.uk,2018-07-04 23:17:42,The bulk of Teresa and husband Joe's debts from the original bankruptcy case have since been resolved however they still owe the IRS and the New Jersey Department of Treasury for which they have payment plans in place.,263107
11667.0,1,www.standardmedia.co.ke,2018-07-05 00:00:00,Chemelil Sugar have drafted their former coach Francis Barasa.,502961
17134.0,1,www.newsx.com,2018-07-04 23:36:39,It also asked the firm eighter to pay back money of home buyers or give them houses.,15327
10242.0,1,bworldonline.com,2018-07-05 00:07:48,"Unlike liquid-crystal displays, OLED pixels can glow on their own and do not require a backlight, which makes them thinner and more energy efficient.",118082
14150.0,1,www.nzherald.co.nz,2018-07-05 00:00:00,"Those draft regulations would have, among other things, given the public 30 days to appeal any land trust decision and stated explicitly that the Interior Department would comply with any court orders, rather than appeal them.",80012
4142.0,1,www.dailyexaminer.com.au,2018-07-05 06:02:52,"""He plays with guns and swords with Star Wars just like we did when we were kids.",692302
4567.0,1,www.taiwannews.com.tw,2018-07-05 05:55:00,"His ranking prevented him from entering second-tier, let alone ATP, warmup events for Wimbledon, but having come through three rounds of qualifying in London, Novak is taking a liking to the surface.",3134
4339.0,1,www.abc.net.au,2018-07-05 06:00:29,"Micro factors are the weekly, monthly, quarterly and yearly data releases.",569978
3229.0,1,www.ekathimerini.com,2018-07-06 00:00:00,Former director of the British Museum Neil MacGregor was one of the speakers.,421934
11219.0,1,indianexpress.com,2018-07-05 00:00:36,"I want to highlight that most migrants anywhere work hard to make a living, with dignity, and I wanted to capture those moments,” she says, who has studied public health and nutrition at University of Columbia.",230587
3215.0,1,www.ekathimerini.com,2018-07-06 00:00:00,"In charge of this association is an individual particularly loved in Greece: John Kittmer, the former British ambassador to Athens, who was recently succeeded by Kate Smith.",421934
10386.0,1,www.firstpost.com,2018-07-05 00:06:40,"""We are disappointed that the Chinese government has decided not to participate in the pilot phase of CORSIA,"" said ATAG executive director Michael Gill in a statement.",196176
12219.0,1,www.standardmedia.co.ke,2018-07-05 00:00:00,"Six of the accused were tender committee members who were slapped with Sh600,000 fine with an alternative custodial sentence of three years imprisonment.",502928
8310.0,1,indianexpress.com,2018-07-05 01:24:04,A senior police officer said they have recovered at least 11 notebooks from the house.,230577
5276.0,1,www.thechronicle.com.au,2018-07-05 05:00:00,"I don't have any grand plans at the moment, no.",384841
5978.0,1,www.channelnewsasia.com,2018-07-05 04:40:47,"Elaborate winter coats and dresses in apricot pink and lavendar hues melded together chiffon, mink and other fabrics such as cashmere, to create cascading effects.",204281
1090.0,1,whdh.com,2018-07-18 00:00:00,"Most lines will be operating on a Saturday Schedule; however, the Fairmont Line will operate on a special event/holiday schedule.",319291
13581.0,1,www.nzherald.co.nz,2018-07-05 00:00:00,Colliers International said this week New Zealand was suffering from a critical hotel room shortage.,80772
11898.0,1,www.standardmedia.co.ke,2018-07-05 00:00:00,"Swazuri, who was speaking yesterday during a meeting that brought together Kwa Mbuzi residents, military representatives and the commission's personnel, dismissed claims that the area was the squatters' ancestral land.",502915
11734.0,1,www.standardmedia.co.ke,2018-07-05 00:00:00,"We don't want to accept or dispute both the internal investigations and the one by Kuppet, we want to urge the Government to present its findings and DNA results to settle the case on Moi Girls School.",503181
2260.0,1,armenpress.am,2018-07-09 00:00:00,I hear numerously from both the Diaspora of American and other businessmen that there is great interest towards Armenia.,401560
9969.0,1,www.freepressjournal.in,2018-07-05 00:14:52,“This move from Attorney General Sessions is a concrete signal that there is a war being waged on civil liberties from the highest levels of government.,364391
6310.0,1,www.cnet.com,2018-07-05 03:58:00,"Some details about the rumored tablet have come via Bloomberg, which reported earlier this year that the new Surface will have a 10-inch screen.",482932
18565.0,1,indianexpress.com,2018-07-04 23:06:19,“There is no going back.,230425
