task,score,domain,date,text,paper_id
10110.0,1,bworldonline.com,2018-07-05 00:09:45,"The highway is set to reduce travel time from Clark, Pampanga to Calamba, Laguna from three hours to one hour and 40 minutes, with expected usage of at least 35,000 vehicles per day.",118000
5930.0,1,www.abc.net.au,2018-07-05 04:50:26,"""We have several of these embryos in high quality,"" Professor Hildebrandt said.",570481
3350.0,1,www.thechronicle.com.au,2018-07-05 08:00:00,Head HERE to enter.,384955
12979.0,1,www.nzherald.co.nz,2018-07-05 00:00:00,"The grim forecast could force authorities to have the children — who cannot swim — out through a narrow, underwater passage in the cave.",80546
12562.0,1,www.standardmedia.co.ke,2018-07-05 00:00:00,"Civil rights organisations have nonetheless given him 14 days to resign, or say they will take to the streets.",502959
1124.0,3,whdh.com,2018-07-18 00:00:00,"People showing up early say screening was quick, and they’re grateful for the tight security.",319554
10240.0,1,bworldonline.com,2018-07-05 00:07:48,Samsung Electronics Co. and LG Display Co. supply most of the world’s OLED screens.,118082
17376.0,1,indianexpress.com,2018-07-04 23:28:29,Wimbledon 2018: Czech Republic’s Karolina Pliskova celebrates winning the second round match against Belarus’ Victoria Azarenka.,229093
3377.0,1,www.thechronicle.com.au,2018-07-05 07:55:24,"The annual payments will increase to $1.053 billion in 2026-27, with Queensland to receive $105 million that year.",384751
15778.0,3,www.businessinsider.sg,2018-07-05 00:00:00,"His pick of Colombia only caused more World Cup disappointment for him as, despite the team’s “s—house tactics,” England prevailed right at the end of the match.",233077
19565.0,1,www.taiwannews.com.tw,2018-07-04 22:52:00,The increasing complexity of photovoltaics and flat panel display devices will create a significant demand for higher purity water.,2679
14101.0,1,www.nzherald.co.nz,2018-07-05 00:00:00,But they typically knew only that the children were in a government shelter and maybe the state or city where it was.,81552
18019.0,1,www.channelnewsasia.com,2018-07-04 23:16:23,"Advertisement
""It would be easier for England to beat Brazil than to beat Sweden in my opinion, Sweden today are a very hard team to break down,"" Swede Eriksson, who led England to the 2002 and 2006 World Cup quarter-finals, told Paddy Power News.",204994
10525.0,3,www.firstpost.com,2018-07-05 00:05:22,"The company believes that the facts will be clarified by the courts and the company is at the disposition of the authorities to cooperate.""",195246
2578.0,3,www.eurekalert.org,2018-07-07 00:00:00,Nutrient deficiencies are already widespread in India today--30 percent or more are anemic--and many regions are chronically water-stressed.,131759
17126.0,1,www.newsx.com,2018-07-04 23:36:39,The ruling has come after the real estate company could not able to deposit Rs 1000 crore in order to pay to home-buyers.,15327
6681.0,1,www.scmp.com,2018-07-05 03:16:24,"The Trump administration is also considering additional tariffs of up to 25 per cent on national security grounds, prompting companies from Toyota and General Motors to Continental and Magna International to warn of higher prices for consumers, less investment and fewer jobs.",501236
17726.0,1,www.ibtimes.co.in,2018-07-04 23:23:14,"According to CDC, each year 76 million people get sick, more than 300,000 are hospitalised, and 5,000 die as a result of foodborne illnesses.",624638
5098.0,1,www.abc.net.au,2018-07-05 05:07:59,But that's been panned by Professor Phibbs.,570707
16316.0,1,en.protothema.gr,2018-07-05 00:00:00,"We anticipate that the successful completion by Greece of the fourth ESM evaluation will help improve depositors and investors’ confidence in the banking system, “said the company, adding that:” For this reason, we are increasing our long-term and short-term credit assessments by Alpha Bank, Eurobank, National Bank and Piraeus Bank to “B-/ B” from “CCC +/C”.",274912
17108.0,0,www.scmp.com,2018-07-04 23:37:23,“Why not HK$100 or HK$200?,501089
15928.0,1,www.businessinsider.sg,2018-07-05 00:00:00,Asian stocks were on shaky grounds on Wednesday while the Chinese yuan stood near 11-month lows as the spectre of a Sino-US trade war haunted investors ahead of an end-of-week deadline for US tariffs on billions of dollars worth of Chinese imports.,232892
6969.0,1,indianexpress.com,2018-07-05 03:00:15,"In May, Air India’s market share stood at 12.8 per cent.",230169
12345.0,1,www.standardmedia.co.ke,2018-07-05 00:00:00,"“In all cases where un-bagged sugar was imported, all regulatory agencies including Kenya Bureau of Standards (Kebs), Port Health and Radiation Board certified the consignments as fit for importation,” he said.",502914
2340.0,1,www.foxsports.com,2018-07-07 00:00:00,They talk about meet me outside.,406313
7492.0,1,indianexpress.com,2018-07-05 02:19:23,“Groundnut yields are less than cotton (about 40 quintals/hectare) and so are realisations.,231385
142.0,1,www.motherjones.com,2018-07-20 00:00:00,"'” So Allisa Song, a neuroscience researcher at the University of Washington, got a team of pharmacology, bioengineering, and MBA students together.",484538
7529.0,1,indianexpress.com,2018-07-05 02:15:40,"While a bus conductor was initially arrested for the crime, the CBI, which eventually took over the case from Gurgaon Police, arrested a Class XI student of the same school.",230160
9525.0,1,www.taiwannews.com.tw,2018-07-05 00:27:00,"SOUTH ELGIN, Ill. (AP) — The Latest on a police standoff in suburban Chicago (all times local):
11:30 a.m.
Police say a 52-year-old suburban Chicago man who was fatally shot after a four-hour standoff immediately opened fire on officers as they arrived at his home.",1002
9638.0,1,indianexpress.com,2018-07-05 00:20:46,Bangladesh had only one batsman cross the double figure mark.,228837
14225.0,1,www.nzherald.co.nz,2018-07-05 00:00:00,"That didn't stop the Las Vegas eater from easily beating out second-place finisher Mischelle Lesco of Tuscon, Arizona, who chowed down 28 wieners and buns.",81905
4319.0,1,www.abc.net.au,2018-07-05 06:00:29,"""In recent years ... we've seen the Australian dollar go from around 50 US cents to around $US1.10 and a whole bunch in between — in a very jiggedy-jaggedy way.""",569978
2659.0,1,www.eurekalert.org,2018-07-07 00:00:00,"Qian and Cherry plan to develop artificial neural networks that can learn, forming ""memories"" from examples added to the test tube.",131224
17122.0,1,www.livemint.com,2018-07-04 23:37:15,"We need to consider other barriers that women might face in accessing healthcare, which may include families prioritising the healthcare needs of men over those of women,” Peters said.",159374
15093.0,1,www.northernstar.com.au,2018-07-05 00:00:00,"So when Geoff came in to the workshop to discuss the Georgian Doll's House he is currently working on, Keith ""took an instant shine to the job”.",150932
16077.0,1,www.businessinsider.sg,2018-07-05 00:00:00,"The Embr Wave officially went on sale in March, and it doesn’t come cheap – it costs a whopping $300, nearly as much as an Apple Watch Series 3.",232948
11820.0,1,www.standardmedia.co.ke,2018-07-05 00:00:00,"Last week before the parliamentary committee on sugar, Matiang’i changed tune and said there was no mercury in the sugar; that he did what he did to alarm Kenyans and stop them from buying bad sugar.",503174
1926.0,3,www.financialexpress.com,2018-07-10 00:00:00,The Scotland fan said the Colombians were “fantastic… easily the best group of supporters I’ve ever sat with”.,245426
752.0,1,www.41nbc.com,2018-07-18 00:00:00,"- Advertisement -
Eventually, McMaster would pull aside the president and walk him through the dangers of an invasion, the official said.",50492
6329.0,3,www.scmp.com,2018-07-05 03:57:27,Duterte has given new jobs to at least seven officials who left their posts under a cloud.,501008
7082.0,1,indianexpress.com,2018-07-05 02:49:38,"At that point, head of the ENT department Dr Shashikant Mhashal had left home from Sion but was stuck in traffic.",228680
7912.0,1,indianexpress.com,2018-07-05 01:49:25,Captain Sarfraz Ahmed (38 not out) and experienced Shoaib Malik (12 not out) kept their composure and carried Pakistan home.,228682
6316.0,1,www.scmp.com,2018-07-05 03:57:27,"“If you go to the national government just to look for an opportunity for money, go look for another job.",501008
16677.0,3,www.pulse.ng,2018-07-04 23:53:00,"Nothing will be imposed from above,"" he said after what he called a ""respectful"" meeting.",240118
18130.0,1,www.dailysabah.com,2018-07-04 23:13:28,"The film pays tribute to several social movements of recent years including Black Lives Matter and Occupy Wall Street, in which Riley was active.",197999
18810.0,1,www.dailymail.co.uk,2018-07-04 23:03:48,The magnitude of an earthquake refers to the measurement of energy released where the earthquake originated.,259369
3330.0,1,www.thechronicle.com.au,2018-07-05 08:00:00,Brisbane-based company Albatross Tours specialises in European holidays and has seen a 20 per cent increase in the past three years in bookings made by solo travellers.,384955
12591.0,1,www.standardmedia.co.ke,2018-07-05 00:00:00,"""Taking into account 16 months (of) pregnancy, we have a little more than a year to have a successful implantation.""",502996
4425.0,1,www.thechronicle.com.au,2018-07-05 06:00:00,"""We were very competitive - there were about 50 cars out and there and the top 20 were covered by about a second.",384782
1397.0,1,www.financialexpress.com,2018-07-15 00:00:00,"Signing up for the study will get you a 10-day stay in the hotel, which boasts such amenities as six leather recliners in front of a flat-screen TV, private bathrooms, internet and around-the-clock nursing staff.",244713
379.0,3,www.americanthinker.com,2018-07-20 00:00:00,"The only problem was, this new capital would be built on a parasite-infested swamp.",450551
6626.0,1,indianexpress.com,2018-07-05 03:20:38,He announced a compensation of Rs 5 lakh for the families of the deceased.,230743
18279.0,1,www.dailymail.co.uk,2018-07-04 23:12:18,We did not allow you to meddle into this situation.,249724
10658.0,3,indianexpress.com,2018-07-05 00:04:33,"It may have worked in ancient times, but after the synthesis of superphosphate and urea, the seeds sprout just fine without the help of a beej mantra.",230387
1454.0,1,www.automotiveworld.com,2018-07-11 00:00:00,"Tests were then conducted on a closed circuit, followed by testing in real conditions on open roads in Bordeaux.",248521
5622.0,3,www.sunshinecoastdaily.com.au,2018-07-05 05:00:00,He was also critical of the language used in council documents to explain the changes and the way in which they were displayed on its website.,428013
2547.0,3,www.eurekalert.org,2018-07-07 00:00:00,"""We think this is happening across different systems, not just in moths.""",131741
810.0,1,wsvn.com,2018-07-18 00:00:00,Medical officials said Wednesday people who had been in the area where the couple had been should take precautions and wash their clothes.,69486
12180.0,3,www.standardmedia.co.ke,2018-07-05 00:00:00,"But his lawyer James Orengo dismissed the claims, arguing that there were no compelling reasons to warrant denying bail.",503179
6119.0,3,japantoday.com,2018-07-05 04:30:00,"It can be that simple and this squad is ready for that.""",501444
4277.0,1,www.taiwannews.com.tw,2018-07-05 06:02:00,"The amendments also limit the number of offences for which a suspect can be held in pre-trial detention.The bill will not likely go into effect for now, as Iohannis would be the one to sign it into law and he shows no interest in doing so.",2947
14478.0,1,www.nzherald.co.nz,2018-07-05 00:00:00,"The government has called on the Houthis to withdraw from all the areas they control, including a ""complete and unconditional"" pullout from Hodeida.",80397
9270.0,1,www.ndtv.com,2018-07-05 00:32:24,"""As per the Call Details Record of one of the deceased Lalit Bhatia, we have tracked and identified these eight persons who were in regular touch with him on phone.",643641
6654.0,1,indianexpress.com,2018-07-05 03:20:32,"The Sensex touchedthe day’s low of 35,309.67.",229530
623.0,1,www.41nbc.com,2018-07-18 00:00:00,She was the only winner so far among a half-dozen women from the Ennahdha party who competed for mayoral posts in the region around Tunis.,50538
17494.0,1,news.sky.com,2018-07-04 23:27:00,"He told Sky News: ""I came around Charlie's house in the morning and there was loads of ambulances outside and his girlfriend was getting taken away and he said she was complaining of a headache in the morning.",379580
5375.0,1,www.thechronicle.com.au,2018-07-05 05:00:00,"So Mackay, thanks for the memories.",384855
15194.0,1,www.hindustantimes.com,2018-07-05 00:00:00,"We have several plan of actions in place, we have appointed contractors in each of the wards who will immediately fill the potholes in a dry spell.",457073
18223.0,1,www.dailymail.co.uk,2018-07-04 23:12:18,'She has never had seizures before.,249724
7711.0,0,www.financialexpress.com,2018-07-05 02:00:49,"Excerpts:
Are we truly empowered and enabled for transition into this ‘digital world’?",245278
5779.0,3,www.news-mail.com.au,2018-07-05 05:00:00,"""It's his problem to be mean, not ours.""",86644
19422.0,3,www.dailymail.co.uk,2018-07-04 22:54:10,"'He goes on any ground and it is a right punt by us to go for this race, but we'll see how he gets on.'",262382
18403.0,1,www.financialexpress.com,2018-07-04 23:10:07,"When contacted for comments on whether the company has taken a decision to stop Nano production, a Tata Motors spokesperson said, “We are well aware that the Nano in its present form cannot continue beyond 2019 and may need fresh investments to survive.",244520
17486.0,1,news.sky.com,2018-07-04 23:27:00,"Dame Sally Davies, chief medical officer for England, said that risk to the public ""remains low"" and said anyone exposed at the same time would have by now witnessed symptoms.",379580
17630.0,1,www.livemint.com,2018-07-04 23:25:03,Indian airlines have added several new planes and leased aircraft to their fleet this year to take advantage of the growth the market has to offer.,159023
15790.0,1,www.businessinsider.sg,2018-07-05 00:00:00,"The incident generated a lot of fake news, with some reports claiming Maradona had been hospitalised.",233077
2774.0,1,www.ekathimerini.com,2018-07-07 00:00:00,"Greek Finance Minister Euclid Tsakalotos speaks during an interview with Reuters at his office in the Finance ministry in Athens, Greece, July 4, 2018.",421944
17765.0,1,www.dailysabah.com,2018-07-04 23:23:06,"The 878-kilometer pipeline will start at the Turkish-Greek border, cross Albania and, after passing under the Adriatic Sea, end in southern Italy.",197983
17003.0,1,indianexpress.com,2018-07-04 23:39:57,(Express photo by Prashant Nadkar/Representational) The amendment is also aimed at preventing the sexual exploitation of women at workplaces.,230923
7348.0,1,www.financialexpress.com,2018-07-05 02:27:48,The rate of interest starts from 14% onwards.,244798
10609.0,1,indianexpress.com,2018-07-05 00:04:55,"Although it has been emphasised that this power is not to be exercised mechanically, anything that has sensitivity or can cast a financial burden which is beyond the government’s capacity or cause political problems with the Centre or other states will fall in this area.",227843
10392.0,1,www.firstpost.com,2018-07-05 00:06:28,"(Reporting by Andrea Shalal; Editing by Alison Williams)
This story has not been edited by Firstpost staff and is generated by auto-feed.",196107
10316.0,3,bworldonline.com,2018-07-05 00:07:35,"“The taste, we feel, is different.",118054
18655.0,1,www.dailymail.co.uk,2018-07-04 23:06:11,"‘By failing to offer flexibility at senior levels, and also failing to create good quality part-time work, employers are simply preventing some of the best candidates from applying or being promoted in those roles.",258868
914.0,1,wsvn.com,2018-07-18 00:00:00,U.S. Attorney General Jeff Sessions has said the president’s immigration policy is a step forward for public safety.,68986
11327.0,1,www.tvnz.co.nz,2018-07-05 00:00:00,"Sergei Skripal, 67, is a former Russian intelligence officer who was convicted of spying for Britain before coming to the U.K. as part of a 2010 prisoner swap.",85178
14978.0,1,www.nzherald.co.nz,2018-07-05 00:00:00,"This ""knowledge-how"" approach also fits nicely with New Zealand's skills-based national curriculum.",79996
1944.0,3,www.the42.ie,2018-07-09 00:00:00,REAL MADRID HAVE denied rumours that they have agreed a €272 million deal with Paris Saint-Germain to sign forward Kylian Mbappe.,131870
15687.0,3,www.businessinsider.sg,2018-07-05 00:00:00,"source Hollis Johnson
The bun is fluffy and sweet, but it holds up to even the juiciest assaults of relish, mustard, and ketchup without succumbing to sogginess.",233073
9230.0,1,bworldonline.com,2018-07-05 00:34:56,"The center will have a one-stop-shop “Business Continuity Center,” a disaster risk and recovery center and a sports complex that will be the venue for the 2019 South East Asian games which are all expected to become operational before 2020.",117996
14034.0,1,www.nzherald.co.nz,2018-07-05 00:00:00,Israel says the structures were illegally built and pose a threat to residents because of their proximity to a highway.,79617
10100.0,3,bworldonline.com,2018-07-05 00:09:45,"This time to fund what we call a game changer, this is the NLEX Connector Road which will start construction next year,” NLEX Corp. President and Chief Executive Officer Rodrigo E. Franco said at the listing ceremony of the first tranche of its shelf-registered bonds yesterday.",118000
17963.0,1,www.dailymail.co.uk,2018-07-04 23:17:42,Teresa was seen taking a selfie with her mom friend while placing various love heart shaped flag stickers throughout the selfie.,263107
4670.0,1,japantoday.com,2018-07-05 05:45:00,Even cheaper tickets will be sold for Paralympic events as the organizers launch efforts to make the games affordable.,501338
8319.0,1,indianexpress.com,2018-07-05 01:22:42,"Singh argued that since Delhi continues to be a UT, “its governance shall be regulated by provision of Article 239”, which states that all UTs will be governed by the President.",230986
5392.0,1,www.thechronicle.com.au,2018-07-05 05:00:00,Mr Sims was inspired by the Toowoomba and Surat Basin Enterprise's Access New Zealand trade mission which included a conference in Auckland in June.,384973
5698.0,1,www.news-mail.com.au,2018-07-05 05:00:00,Senior Constable Nigel Schultz said people had historically been charged with offences committed along the Mon Repos strip with people sometimes behaving inappropriately.,86688
14182.0,1,www.nzherald.co.nz,2018-07-05 00:00:00,MOSCOW (AP) — Visiting U.S. senators on Wednesday urged Russia not to meddle in the U.S. midterm election in November if it wants to improve strained bilateral ties.,80269
3982.0,1,japantoday.com,2018-07-05 06:15:00,"The 34-year-old from San Jose, California, won his 11th ""Mustard Belt"" by downing an astonishing 74 wieners -topping the record of 72 he set last year.",501341
19936.0,1,www.insidefutbol.com,2018-07-04 22:47:10,"According to Sky Italia, Chelsea asked Real Madrid about Kovacic and were told by the Spanish giants that €100m would be needed to win the race for the midfield schemer's signature.",48398
324.0,1,www.americanthinker.com,2018-07-20 00:00:00,"According to Business Insider:
The hashtag “BoycottWalmart” began trending on Twitter after a conservative commentator and political analyst discovered the popular supermarket chain was selling “Impeach Trump” and “Impeach 45” shirts.",450578
15679.0,1,www.businessinsider.sg,2018-07-05 00:00:00,There’s a strange “chicken bake” that resembles a thin stromboli or calzone.,233073
18406.0,1,www.financialexpress.com,2018-07-04 23:10:07,"However, from the beginning, Nano courted trouble.",244520
15136.0,3,www.moneycontrol.com,2018-07-05 00:00:00,"Volvo is offering only one engine and one trim as of now on the XC40, a very unusual move as most launches start with at least three variants.",651128
16270.0,1,www.business-standard.com,2018-07-05 00:00:00,"ALSO READ: MSP hike to destabilise macroeconomic variables, financial math: Experts
With having risen to 4.87 per cent in May 2018, up from 4.58 per cent in April, these estimates suggest it may well overshoot the Reserve Bank of India’s (RBI’s) inflation projections.",273457
16396.0,1,economictimes.indiatimes.com,2018-07-04 23:58:00,"Meanwhile, on the economic front, the Reserve Bank of India (RBI) has issued licenses and given clearances to Bank of China to open a branch in Mumbai.",635553
6420.0,1,www.scmp.com,2018-07-05 03:48:55,"Seth Crossno and Mark Thompson each paid US$13,000 for VIP tickets to the festival on the Bahamas island of Great Exuma, which, after promotion by social media influencer supermodels such as Bella Hadid, was set to feature music from Migos, Major Lazer and Blink-182 in a luxurious setting.",501024
2540.0,1,www.eurekalert.org,2018-07-07 00:00:00,"Bats only eat a moth's body, not its wings, and they need to attack its core to be certain of success.",131741
12105.0,1,www.standardmedia.co.ke,2018-07-05 00:00:00,"While the sitting proceeded, it emerged that road equipment purchased in 2014 by the previous government at a cost of Sh110 million were no longer working, forcing the county to hire machinery from the national Government for the road works.",503038
15269.0,3,www.gympietimes.com.au,2018-07-05 00:00:00,"""We have about 13 in the pod.”
The new addition is a welcome asset to the Tin Can Bay community.",24554
16754.0,1,www.channelnewsasia.com,2018-07-04 23:49:00,"SINGAPORE: The Moments of Life initiative, which bundles services and information for citizens when they need it, represents a ""fundamental shift"" in the public service's mindset, Minister-in-charge of the Public Service Chan Chun Sing said on Wednesday (Jul 4).",204815
19210.0,1,www.dailysabah.com,2018-07-04 22:57:08,"The Trump administration said Tuesday the government would no longer encourage schools to use race as a factor in the admissions process, rescinding Obama-era guidance meant to promote diversity among students.",197921
5429.0,3,www.thechronicle.com.au,2018-07-05 05:00:00,Banks rarely do anything for the benefit and convenience of their customers.,384801
11289.0,1,www.tvnz.co.nz,2018-07-05 00:00:00,Dame Margaret Bazely says those incidents often happened in front of others and people would laugh or not say anything due to the seniority of the partner.,85328
4561.0,1,www.taiwannews.com.tw,2018-07-05 05:55:00,The tips on Pouille appeared accurate as Novak raced into a two-set lead in less than an hour.,3134
15999.0,3,www.businessinsider.sg,2018-07-05 00:00:00,"I’m really worried that from a starting point of lots of goodwill, we have lost it.”",233039
294.0,3,www.americanthinker.com,2018-07-20 00:00:00,The duplicitous media faithfully regurgitate the lies fed to them by the terrorists.,450437
919.0,2,wsvn.com,2018-07-18 00:00:00,Cherish Juarez has been upgraded to fair condition.,69070
9955.0,3,www.freepressjournal.in,2018-07-05 00:14:52,"The guidelines were among 24 policy documents revoked on Tuesday by the US Justice Department for being “unnecessary, outdated, inconsistent with existing law, or otherwise improper.”
“In the Trump administration, we are restoring the rule of law,” Attorney General Jeff Sessions said, alleging that in previous administrations agencies often tried to impose new rules on American people without any public notice or comment period, simply by sending a letter or posting a guidance document on a website.",364391
8536.0,1,www.freepressjournal.in,2018-07-05 01:15:35,The turquoise blue beach and white sand give tourists an opportunity to delve into nature’s charm.,364878
19096.0,3,www.scotsman.com,2018-07-04 23:00:00,“Against this backdrop the benefits of scale are becoming increasingly apparent.,235047
15120.0,1,www.northernstar.com.au,2018-07-05 00:00:00,"Contributed
""Exciting additions proposed for the site include an indoor equestrian arena, redevelopment of the horse racing training stables, and renewal of the sand track and racecourse proper,” Mr Macdonald said.",150773
16061.0,3,www.businessinsider.sg,2018-07-05 00:00:00,"One minute, you’re sweating it out after your commute on public transit, or even just the walk into your office.",232948
1209.0,1,whdh.com,2018-07-18 00:00:00,The unidentified woman called authorities and Blessing was located on a recliner in the home and taken into custody.,319395
10713.0,3,www.pulse.ng,2018-07-05 00:04:00,"Nyuta Federmesser, a hugely respected public figure who supports Russian hospices, called on President Vladimir Putin to intervene and change legislation to help alleviate the suffering of young patients and their families.",239837
1814.0,1,www.automotiveworld.com,2018-07-11 00:00:00,"Volvo Cars head office, product development, marketing and administration functions are mainly located in Gothenburg, Sweden.",248413
1391.0,3,www.financialexpress.com,2018-07-15 00:00:00,"Well, this will be a reality soon as a research institution is paying $3,500 (Rs 2.4 lakh approx.)",244713
3050.0,1,www.eurekalert.org,2018-07-06 00:00:00,"""In France, the Asian hornet is unlikely to be eliminated, so efforts are now focussed more on limiting their impact,"" said Dr Denis Thiéry from INRA Bordeaux-Aquitaine in France, who collaborated on this work.",131519
17766.0,1,www.dailysabah.com,2018-07-04 23:23:06,It constitutes the final leg of the Southern Gas Corridor (SGC) and will transport gas from the Caspian region to Europe.,197983
2670.0,1,www.eurekalert.org,2018-07-07 00:00:00,"However, there are still no dependable therapies for the condition, partially due to a lack of understanding of the mechanisms underlying the changes in blood vessels.",131460
11386.0,1,www.tvnz.co.nz,2018-07-05 00:00:00,But the outspoken Argentinian claims that the US referee Mark Geiger was biased towards England and said skipper Harry Kane dived for a penalty which earned his side a 1-0 lead in the match.,85435
245.0,3,www.americanthinker.com,2018-07-20 00:00:00,"We would not be free if the people were unable to arm themselves in the many necessary wars we have had, as well as in other ways, to protect our freedom.",450575
7772.0,1,www.scmp.com,2018-07-05 02:00:15,"“We are working with the police to understand the circumstances surrounding this incident and it would be inappropriate to make further comment at this time, while we establish how they became unwell,” said Cara Charles-Barks, the hospital’s chief executive.",500971
13606.0,1,www.nzherald.co.nz,2018-07-05 00:00:00,"Maradona attended the match as a 'Fifa legend', with his role as an ambassador having already come under scrutiny over his antics during Argentina's games at the tournament.",81729
7598.0,1,indianexpress.com,2018-07-05 02:11:17,"(Source: Reuters) The group stage encounter in which Mexico defeated the defending world champion Germany had recorded the maximum viewers among individual matches, at 7 million, Sony’s figures said.",228628
5480.0,3,www.sunshinecoastdaily.com.au,2018-07-05 05:00:00,"Patrick Woods
""TOUGHEN up princess,” ""harden the f--- up”, ""just be a man”.",427755
2177.0,3,armenpress.am,2018-07-09 00:00:00,"Azerbaijan's sabotage of the resolutions devalued them to an extent that the UN Security Council ceased to adopt new resolutions, and the mediators were forced to search another political and legal basis for a ceasefire.",401600
13542.0,1,www.nzherald.co.nz,2018-07-05 00:00:00,"Cooney said ideally KiwiBuild would target lower price brackets, ""but the problem is you can't buy the land and build houses for that price"".",80448
12906.0,3,www.nzherald.co.nz,2018-07-05 00:00:00,"""Westpac branch staff are trained around their responsible lending obligations, and we have strong credit systems in place to ensure this does not occur.""",81870
16066.0,1,www.businessinsider.sg,2018-07-05 00:00:00,"“Temperature is as much subjective as it is objective,” Sam Shames, CEO of Embr Labs, told Business Insider.",232948
9818.0,1,indianexpress.com,2018-07-05 00:17:09,"So then this waiter came and asked, sir what would you like, so he said get us a bottle only yaar.",228199
16702.0,1,sputniknews.com,2018-07-04 23:51:00,"© AFP 2018 / IIPA/ALI MOHAMMADI US Labeling Revolutionary Guard a Terror Group May End With Tehran Closing Strait of Hormuz – Prof
He is one of four suspects of Iranian origin, one of whom has been detained in France, and two others in Belgium.",129105
3457.0,1,www.sunshinecoastdaily.com.au,2018-07-05 07:10:00,"""He is just a well-balanced fighter and he is one of these guys that the more that you show him and the harder you push him the harder he goes so I just think he will be too hard (to beat).”
Coulter has won the state amateur title and also fought and defended the state professional title on his journey to this weekend's national opportunity.",427777
4342.0,1,www.abc.net.au,2018-07-05 06:00:29,They all give him insight into how the economy is going.,569978
12501.0,1,www.standardmedia.co.ke,2018-07-05 00:00:00,His selection comes three months after Treasury froze new recruitments.,502906
18936.0,1,www.bbc.co.uk,2018-07-04 23:01:50,"Image caption Mark Field said he thought the nomination was a scam
An ""inspirational"" nurse who uses boxing to help people overcome mental health problems has won an award.",368720
18400.0,1,www.financialexpress.com,2018-07-04 23:10:07,It had shipped 25 units in the same month last year.,244520
14004.0,1,www.nzherald.co.nz,2018-07-05 00:00:00,"• June 2018:
Peters announces legal action against Boyle, Hughes, Tolley and Bennett and the Attorney-General on behalf of the Ministry of Social Development.",79915
19435.0,1,www.bbc.com,2018-07-04 22:53:24,"In February last year, protesters hung a giant ""Refugees Welcome"" banner across the Liberty statue's observation deck.",42829
9886.0,3,www.ibtimes.co.in,2018-07-05 00:16:32,"As learnt from the West Midlands Fire Service, during that rescue, Stanton had successfully influenced one member of the group terrified of water to make a 180-meter dive out of the cave.",624529
8659.0,1,indianexpress.com,2018-07-05 01:05:20,"By 2010, the migrant stock was over 85 million, and the number of tertiary-educated was about half (43 million).",230510
9476.0,1,www.ndtv.com,2018-07-05 00:28:56,Mr Parameshwara is now deputy chief minister of the coalition government with the JDS in the state.,642976
12324.0,3,www.standardmedia.co.ke,2018-07-05 00:00:00,"Governor John Lonyangapuo, who led medics and other county officials on a tour of the hospital, hailed the successful surgery and pledged that the county would spend more on health to ensure similar milestones are achieved in future.",502942
11528.0,1,www.tvnz.co.nz,2018-07-05 00:00:00,He said authorities will evaluate their readiness each day and if there is any risk will not proceed.,85226
18564.0,1,indianexpress.com,2018-07-04 23:06:19,A PHF official said that Oltmans had been in charge of the team just for four months and in two events and it would be unfair to judge him on that basis.,230425
5843.0,1,japantoday.com,2018-07-05 05:00:00,"""Today will be the last round -- either the rebels agree to these terms, or the military operations resume,"" the source said.",501366
14193.0,1,www.nzherald.co.nz,2018-07-05 00:00:00,"Russia-U.S. ties have been bitterly strained by the fighting in Ukraine, the Syrian war and allegations of election meddling.",80269
19785.0,1,www.dailymail.co.uk,2018-07-04 22:48:59,"Sudo held onto her title as the top woman's competitor, chomping 37 franks and buns to take home the top prize for an unprecedented fifth consecutive year.",254637
11175.0,2,indianexpress.com,2018-07-05 00:00:48,The challenge was to make the two meet.,231504
3478.0,1,www.abc.net.au,2018-07-05 07:05:16,Last year saw the highest levels of flu activity in Australia since the 2009 swine flu pandemic.,569794
11136.0,3,www.dailyexaminer.com.au,2018-07-05 00:01:00,"During the stand-off, Mr Geiger told multiple news organisations he didn't know Mr Sikorsky when he ""unwittingly"" let him into his home.",692538
14127.0,1,www.nzherald.co.nz,2018-07-05 00:00:00,Tudon's group is one of several small armed militant factions that have expressed support to the Islamic State group.,79983
16055.0,3,www.businessinsider.sg,2018-07-05 00:00:00,"Rather than opting for the traditional choices like “A Christmas Story” or “It’s a Wonderful Life” or “Elf” that people would most likely watch anyway, I present a dark horse alternative.",233091
5751.0,1,www.news-mail.com.au,2018-07-05 05:00:00,"Sarah Steger
The influx of three fresh officers is the first arrival of new uniformed officers in the district in 18 months, according to State Member for Bundaberg David Batt.",86602
18699.0,1,www.livemint.com,2018-07-04 23:05:43,"It has merely written a letter to ICICI Mutual Fund directing it to return the amount it bid on the last day to the schemes from which the funds came, along with an interest of 15% from the date of allotment of shares.",159343
8400.0,1,indianexpress.com,2018-07-05 01:21:22,"On Tuesday, Pickford ended England’s tie-breaker hoodoo.",228896
4401.0,3,www.thechronicle.com.au,2018-07-05 06:00:00,"""I think it was the wrong stand and certainly wasn't great for the game of basketball,” he said.",384891
17634.0,1,www.livemint.com,2018-07-04 23:25:03,"India’s largest airline by market share, IndiGo, last week offered fares as low as ₹1,200 for domestic bookings till the end of June.",159023
12157.0,1,www.standardmedia.co.ke,2018-07-05 00:00:00,"The directive follows investigations that revealed the Milmet Dam’s construction was done by unqualified staff, which led to construction and design flaws.",502983
912.0,1,wsvn.com,2018-07-18 00:00:00,Activists with the group Rise and Resist say they hung the banner to protest U.S. immigration policy.,68986
