score,domain,date,text,paper_id
1,www.channelnewsasia.com,2018-07-05 01:50:40,"Makarova came back strongly, however, and looked poised for an easy victory when she led 5-1 in the third.",204823
1,japantoday.com,2018-07-05 04:40:00,The World Cup-inspired surge in betting is borne out in the official figures.,501495
1,www.eurekalert.org,2018-07-06 00:00:00,"Plovers in disturbed areas proved to be significantly lighter in mass, due to the birds not procuring enough food.",131559
1,www.nzherald.co.nz,2018-07-05 00:00:00,The problem is academic knowledge is not as visible as knowledge-how so we tend to think the skills we see in action are the same as understanding what is meant.,79996
1,www.dailysabah.com,2018-07-04 22:57:21,"The army said the Datu Paglas attack could be a test case, since the area was near the militants' marshland base.",197922
1,indianexpress.com,2018-07-05 01:21:22,"In 2016 Champions League final, Atletico Madrid won the toss before the shootout and decided to go after their city rivals Real.",228896
1,indianexpress.com,2018-07-05 00:17:09,I used to work out in his gym.,228199
1,www.eurekalert.org,2018-07-06 00:00:00,"Lead author Mark Miller comments, ""Long-term studies, similar to the one described in this paper, are key to understanding how common or rare inbreeding is in natural populations.",130998
1,www.nzherald.co.nz,2018-07-05 00:00:00,About 98 per cent of the operation involved packing containers for export.,81748
1,www.dailyexaminer.com.au,2018-07-05 00:03:00,"""She recognises her actions were wrong, and has shame, embarrassment and genuine remorse,"" Ms McKenzie said.",692405
1,www.dailyexaminer.com.au,2018-07-05 05:34:06,"""We are very concerned with the fatalities,"" Sgt Murphy said.",692462
1,www.nzherald.co.nz,2018-07-05 00:00:00,"Growth last year was the strongest in a decade, since before the global financial crisis.",81217
1,www.sunshinecoastdaily.com.au,2018-07-05 00:00:00,"""Last year, the Basket Brigade were once again overwhelmed by the generosity of Sunshine Coast families, workplaces, schools and other groups who collected food items each week, for the baskets,"" she said.",428124
1,bworldonline.com,2018-07-05 00:31:46,China has promised to open up.,118004
1,www.ekathimerini.com,2018-07-07 00:00:00,Police dismantled the gangs in February 2016 and made nine arrests.,421976
1,www.nzherald.co.nz,2018-07-05 00:00:00,The new hotel will be connected to the adjacent heritage buildings by a laneway that will lead to the hotel's main entrance and also form a new connection with Customs Street through the Masonic Building.,80772
1,www.nzherald.co.nz,2018-07-05 00:00:00,"Anna Mae Blessing reportedly told her 72-year-old son, ""You took my life, so I'm taking yours"" moments after she gunned him down at their Arizona home.",81931
1,indianexpress.com,2018-07-05 02:01:53,"The US Department of Agriculture has projected total world rice exports for 2018-19 at 49.496 mt, with India’s share at 13 mt, followed by Thailand (11 mt), Vietnam (6.8 mt), Pakistan (4 mt), Myanmar (3.5 mt) and the US (3.3 mt).",229084
1,www.abc.net.au,2018-07-05 05:03:18,Completely autonomous with performance equal or better than human drivers.,569812
1,www.dailymail.co.uk,2018-07-04 23:12:18,"Victims who are poisoned by the powder suffer muscle spasms, breathing problems and then cardiac arrest.",249724
1,www.standardmedia.co.ke,2018-07-05 00:00:00,"But the county commissioner will help in identifying the original list of the genuine squatters so that they can be allocated another land.""",502915
1,www.dailymail.co.uk,2018-07-04 23:12:18,"The report further claimed Yulia met in London a close Russian friend called Gulnara, was interviewed and exonerated by Scotland Yard after she brought a package of buckwheat from Russia to London around the time the Skripals were poisoned Sergei Skripal (pictured) and his daughter were poisoned with chemical agent Novichok and found unconscious on a park bench in Salisbury on March 4 Vikeev's mother Tatiana - also reportedly with links to the FSB - took her son to Sochi to recuperate for three weeks, and later he stayed out of sight with a business trip to the Arctic, it was claimed.",249724
1,www.standardmedia.co.ke,2018-07-05 00:00:00,"ALSO READ: Counties to feel the heat over cash crunch
“The delay in preparing documents for approval by the assembly will definitely harm the much-awaited funds for development and the general running the county,” said Kemunche Masese, the programme director of the Centre for Enhancing Democracy and Good Governance.",503127
1,www.standardmedia.co.ke,2018-07-05 00:00:00,"[File, Standard]
Students who cause riots and destruction of property will be arrested, Education PS Belio Kipsang said yesterday.",503147
1,www.automotiveworld.com,2018-07-11 00:00:00,M is developing proprietary learning technology that asks users about their specific needs instead of merely informing them where they can pick up a car.,248476
1,www.dailyexaminer.com.au,2018-07-05 05:34:06,The motorbike rider was the fifth person killed on Gympie region roads in less than a month.,692462
1,bworldonline.com,2018-07-05 00:09:45,"Mesa Manila, and also connecting the common point of Skyway Stage 3.",118000
1,www.nzherald.co.nz,2018-07-05 00:00:00,Otago University researchers Dr Ross Wilson and Professor Haxby Abbott found two million New Zealanders will be obese by 2038.,79727
1,www.abc.net.au,2018-07-05 05:33:58,"After Full Circle premiered, Ms Bushman explained ""it was (surf website) Surfline that brought to our attention the issues surrounding aquaculture in Tasmania and specifically King Island"".",570060
1,indianexpress.com,2018-07-05 01:09:21,"On Thursday, Shah will leave for Agra, where he will meet party leaders from Kanpur, Bundelkhand, Braj and western Uttar Pradesh.",228322
1,www.businessinsider.sg,2018-07-05 00:00:00,"Tesla CEO Elon Musk appears to have asked engineers at Tesla’s factory in California to remove a standard brake test from the tasks Model 3 cars must complete in order to move through production, according to internal documents seen by Business Insider.",232892
1,www.41nbc.com,2018-07-18 00:00:00,It does not recognize same-sex marriage.,50495
1,indianexpress.com,2018-07-05 00:55:52,"On his visit to Varanasi and Mirzapur on Wednesday —- to address a meeting of BJP social media volunteers, as also meet leaders from the regions of Gorakhpur, Kashi and Awadh —- Shah was accompanied by BJP national general secretaries Bhupender Yadav and Arun Singh.",230786
1,www.abc.net.au,2018-07-05 00:01:32,But he claimed that was not a situation Tasmania should be relied upon to fix.,570848
1,www.41nbc.com,2018-07-18 00:00:00,Chin said she reached out to Johnston about four or five months ago to help retrieve the remains.,50608
1,www.standardmedia.co.ke,2018-07-05 00:00:00,“It took long for the assembly to approve the executive nominees.,503127
1,whdh.com,2018-07-18 00:00:00,"DENVER (AP) — A growing wildfire destroyed more than 100 homes in the Colorado mountains, while other blazes across the parched U.S. West kept hundreds of other homes under evacuation orders and derailed holiday plans.",319600
1,www.dailymail.co.uk,2018-07-04 23:12:18,"Nerve agent victim Yulia Skripal 'intends to soon return to Russia' despite Putin being blamed for her poisoning By Will Stewart In Moscow for MailOnline Yulia Skripal has sensationally indicated she intends 'soon' to return to Russia, according to a Moscow newspaper.",249724
1,www.standardmedia.co.ke,2018-07-05 00:00:00,The IEBC Act and HR regulations bestow powers on the CEO to assign duties and responsibilities to staff.,502906
1,www.asianage.com,2018-07-05 00:06:00,"“The men were then taken to the panchayat office, where the villagers asked about their antecedents and what they were doing with the children.",236429
1,www.financialexpress.com,2018-07-05 00:10:33,The bridge connecting Andheri East to West in Mumbai collapsed yesterday barely seven months after it was last inspected.,244404
1,www.livemint.com,2018-07-04 23:01:28,The research firm is also constructive on its commercial vehicles outlook.,158685
1,www.channelnewsasia.com,2018-07-04 23:11:41,"Advertisement
Advertisement
Quadri and co-author Megan Moreno of the University of Wisconsin School of Medicine and Public Health in Madison first recommend knowing your child's history and family's history to ensure that medical records are accurate and up-to-date.",203949
1,www.automotiveworld.com,2018-07-11 00:00:00,"Last but not least, a system of cameras replaced conventional wing mirrors.",248521
1,www.eurekalert.org,2018-07-07 00:00:00,"Their findings, published in the journal Nature, show that Einstein's insights into gravity still hold sway, even in one of the most extreme scenarios the Universe can offer.",131750
1,www.channelnewsasia.com,2018-07-05 03:10:30,"Advertisement
Advertisement
Aliyev, who could not be reached for comment on Wednesday, earlier denied any involvement with the militant Islamic Movement of Uzbekistan (IMU) and said he had only taken part in some Uzbek opposition activist meetings in Turkey in the 1990s.",204673
1,wsvn.com,2018-07-18 00:00:00,"If you have any information about this incident, call Miami-Dade Crime Stoppers at 305-471-TIPS.",69069
1,www.pulse.ng,2018-07-04 23:55:00,He was the Philips Medical Systems chief for Brazil from 2004 to 2010.,239551
1,indianexpress.com,2018-07-04 23:48:51,"MCA had overall received a very lukewarm response for the coach’s job to replace Sameer Dighe, who stepped down after only one year in office.",229074
1,www.standardmedia.co.ke,2018-07-05 00:00:00,"[File, Standard]
An MP has petitioned the East African Legislative Assembly to remove boundaries in Lake Victoria.",503062
1,www.oneindia.com,2018-07-04 22:55:21,"Attacking the BJP government's foreign policy, Rahul Gandhi said despite the contentious and sensitive issue of Doklam on the border, Modi had preferred sitting on a swing with Chinese president, when he visited India.",246433
1,www.nzherald.co.nz,2018-07-05 00:00:00,Najib was charged Wednesday for criminal breach of trust and corruption arising from investigations into alleged corruption at the 1MDB state investment fund.,79764
1,indianexpress.com,2018-07-05 02:30:44,Police rescued 10 buffaloes and five calves.,228711
1,www.livemint.com,2018-07-04 23:03:53,"Shaji Farooq, the company’s head of banking and financial services unit; N.S.",159128
1,www.abc.net.au,2018-07-05 04:56:27,"Negotiations put alliances and leaders to the test
Energy analysts like Tony Wood from the Grattan Institute have argued building new coal-fired power plants would take so long, the return on investment would kick in too late and prices would not come down.",570093
1,www.eurekalert.org,2018-07-07 00:00:00,"""Of the combinations tested, this was one of the most effective and promising synergies we identified,"" says Ana Rita Brochado, first author on the paper and research scientist at EMBL.",131102
1,www.dailymail.co.uk,2018-07-04 23:12:18,"He got up and started rocking against the wall,' Mr Hobson recalled.",249724
1,indianexpress.com,2018-07-05 00:00:48,We have had packed theatres and really moved audiences all the way through.,231504
1,www.abc.net.au,2018-07-05 05:11:05,"The film spans the author's tumultuous late teenage years — from her elopement with Percy Shelley (played here by the vampiric Douglas Booth) at the tender age of 16, to the fateful stormy summer they spent with Lord Byron in Geneva, during which Mary would conceive of Frankenstein, and on to its publication in 1818, when she was merely 20.",570572
1,www.news.com.au,2018-07-05 02:23:01,But The Fox delivered.,421210
1,www.automotiveworld.com,2018-07-11 00:00:00,"This open-road cycle consists of 12 km in urban environments, 50 km on regional roads and 57 km on motorways.",248521
1,bworldonline.com,2018-07-05 00:31:46,"In a commentary on Wednesday, China’s official Xinhua news agency said China and Europe “should resist trade protectionism hand in hand”.",118004
1,www.news-mail.com.au,2018-07-05 00:01:00,"""We can't find out if we don't do the homework,"" Cr Ludwig said.",86652
1,www.dailymail.co.uk,2018-07-04 23:03:48,"'We only need one strand of a modern fibre-optic line', says Charlotte Krawczyk, Director of GFZ's Geophysics Department.",259369
1,www.ndtv.com,2018-07-04 23:29:02,"As per an entry in one of the registers seized from the house, he also instructed family members often to stand to position like soldiers after morning prayers for increasing mental strength,"" the officer added.",643231
1,www.news-mail.com.au,2018-07-05 06:39:16,Education Minister Grace Grace said any assaults on teachers were unacceptable.,86550
1,www.asianage.com,2018-07-05 01:27:00,"The UK has not informed us that he has sought political asylum in that country,” said a source.",236566
1,indianexpress.com,2018-07-05 02:49:38,Her neurological status did not seem critical.,228680
1,www.northernstar.com.au,2018-07-05 07:00:00,"The court heard that the accused, formerly of Lismore Heights and then South Lismore, is moving to Sunshine Acres, a suburb of Hervey Bay.",150908
1,www.nzherald.co.nz,2018-07-05 00:00:00,Dee Ann Andretti mostly stayed in the background and raised their three children while her husband became one of the world's most successful race car drivers.,81610
1,www.dailysabah.com,2018-07-04 23:38:15,"In addition, we can find no point in the history of the engagement and interference of the U.S. and the West, in Iran's domestic affairs, that resulted in better conditions for Iran.",198008
1,www.dailysabah.com,2018-07-04 23:20:12,"WhatsApp said in a blog post that it would institute awards for research on ""spread of misinformation"" on its platform.",197851
1,www.standardmedia.co.ke,2018-07-05 00:00:00,An earlier report by the National Council for Population and Development (NCPD) estimated the number at 4.6 of the population in 2007.,503136
1,www.dailyexaminer.com.au,2018-07-05 05:42:44,"Mr Alderton appeared in Lismore Local Court via video link on Tuesday, where he was represented by public defender Jason Watts.",692579
1,www.northernstar.com.au,2018-07-05 05:00:00,"Luke James Mote, 43, will also fight the police charge of assault occasioning actual bodily harm levelled against him in the wake of the tragic June 12 incident at Woodburn, in which homeless man Robert Doyle lost his life.",150862
1,www.nzherald.co.nz,2018-07-05 00:00:00,The Menominee lost a lumber mill and a hospital and had to sell some land to pay local taxes after they lost trust status.,80012
1,www.ekathimerini.com,2018-07-06 00:00:00,This affinity lasted his entire life and compelled him to study Byzantine history and bring it out of international obscurity.,421934
1,www.dailymail.co.uk,2018-07-04 22:55:36,They include manufacturing a commercial quantity of drugs and directing a criminal group.,250674
1,www.channelnewsasia.com,2018-07-05 00:40:28,"Advertisement
Since winning a landslide in Sunday's presidential election, Lopez Obrador and his team have focussed on soothing market fears, saying that he would not ramp up spending and would respect the Mexican central bank's independence.",205569
1,www.channelnewsasia.com,2018-07-04 23:11:41,"""We're here to support parents, answer their questions and monitor their child's development over time.""",203949
1,japantoday.com,2018-07-05 05:41:00,An All Nippon Airways (ANA) Boeing 787-8 Dreamliner taxis in front of other aircraft at Haneda Airport in Tokyo.,501451
1,www.nzherald.co.nz,2018-07-05 00:00:00,"Amid all this, Europe has its own trade dispute with the U.S. After the U.S. put tariffs on steel and aluminum from many allies, including the European Union, the 28-country bloc responded with import taxes on some $3.25 billion of U.S. goods.",80911
1,indianexpress.com,2018-07-05 00:04:55,"If the spirit of the judgments is to be read, all postings and transfers of officers should return to as it was in the Sheila Dikshit era, with only the postings of principal secretaries needing the acquiescence of the LG because that makes for better management with the Centre which controls the cadre.",227843
1,www.abc.net.au,2018-07-05 06:31:52,Ms Rickard said the consumer watchdog could do little beyond preventative measures such as alert businesses and work with financial institutions.,570668
1,www.standardmedia.co.ke,2018-07-05 00:00:00,"He said although the two government officials distanced themselves from the agreements, they were privy to the planned payout.",503125
1,www.taiwannews.com.tw,2018-07-05 00:02:00,"For many Malaysians, Najib betrayed the public's trust,"" she told DW.",1589
1,armenpress.am,2018-07-09 00:00:00,"Chinese Shanghai Composite down by 1.00% to 2759.13 points, and HANG SENG down by 1.06% to 28241.67 points.",401678
1,www.standardmedia.co.ke,2018-07-05 00:00:00,She added that many reagents for testing malaria expired during last year's protracted nurses' strike.,503186
1,www.channelnewsasia.com,2018-07-05 00:30:55,"The U.S. Public Health Service Clinical Practice Guideline recommends that clinicians offer brief smoking cessation interventions at nearly all encounters, Bailey said.",206962
1,www.dailymail.co.uk,2018-07-04 23:12:18,Wiltshire Police said it was 'open-minded' about the cause and said it was not clear whether a crime had been committed.,249724
1,www.nzherald.co.nz,2018-07-05 00:00:00,"""Given its location in the centre of the Mount, I imagine it will become a real magnet for talent and be a fantastic modern working environment.""",79735
1,japantoday.com,2018-07-05 06:48:00,"In the Indian Ocean, tension between China and India has flared over China's growing presence in the Maldives, which despite long-standing political and security ties with India has signed up to China's Belt and Road initiative to build trade and transport links across Asia and beyond.",501502
1,www.nzherald.co.nz,2018-07-05 00:00:00,"""We are simply not prepared to take a direction that will leave the land in a worse condition and one that involves us in further contentious arguments about whether the track should be closed,"" he said.",81282
1,www.41nbc.com,2018-07-18 00:00:00,"Thomas Hildebrandt of the German Leibniz Institute for Zoo and Wildlife Research in Berlin and colleagues in the Czech Republic and Italy, as well as in Japan, started an all-out effort to create new white rhinos in the lab.",50499
1,www.americanthinker.com,2018-07-20 00:00:00,"Instead, Democrats nationalized one-sixth of the U.S. economy via Obamacare, while illegal immigrant children languished in prison-like camps.",450437
1,sputniknews.com,2018-07-04 22:48:00,"The ministry, in a statement, said it would not implement its tariffs on U.S. goods, which are set to take effect on July 6 before the United States imposes its tariffs on Chinese goods.",128107
1,www.nzherald.co.nz,2018-07-05 00:00:00,First responders found the children and rushed them to a hospital where they were pronounced dead.,79653
1,indianexpress.com,2018-07-05 00:30:54,"My brother had no enmity with anyone.” District Magistrate, Firozabad, Neha Sharma said, “An ex-gratia of Rs 5 lakh from the CM’s discretionary fund has been cleared.”
For all the latest Lucknow News, download Indian Express App",229877
1,indianexpress.com,2018-07-05 02:49:38,"“… But we managed to stabilise her,” Maheshwari says.",228680
1,www.channelnewsasia.com,2018-07-05 02:20:51,Gaultier's couture brand is owned by private Spanish fashion and fragrance group Puig.,204132
1,www.financialexpress.com,2018-07-04 23:35:39,Sheikh and his wife Kausar Bi were allegedly abducted by the Gujarat police’s Anti-Terrorism Squad from Hyderabad on their way to Sangli in Maharashtra in November 2005.,244310
1,www.nzherald.co.nz,2018-07-05 00:00:00,The famed Modernist architecture of Antoni Gaudi — and its organic lines — were the focus of many of the Lebanese designer's gowns.,80859
1,www.abc.net.au,2018-07-05 07:05:16,Last year saw the highest levels of flu activity in Australia since the 2009 swine flu pandemic.,569794
1,www.automotiveworld.com,2018-07-11 00:00:00,A number of simulations took different traffic conditions into account and staggered start times were required to obtain reliable statistics.,248521
1,www.ekathimerini.com,2018-07-06 00:00:00,A further 17 suspected members of the crime ring were arrested in France.,422092
1,www.standardmedia.co.ke,2018-07-05 00:00:00,"In the current plans, the county government plans to spend about Sh10 million on each Huduma Centre in Nyakach, Nyando and Muhoroni.",502963
1,japantoday.com,2018-07-05 05:40:00,The suicide sparked nationwide fury as many accused the airline of trying to shift responsibility for its mismanagement to a powerless subcontractor.,501408
1,indianexpress.com,2018-07-05 01:04:05,"Thousands of families, with some 30,000 members, were given shelter in six relief camps in Kanchanpur and Panisagar subdivisions.",229926
1,www.eurekalert.org,2018-07-07 00:00:00,"Previous work by University of Florida and Boise State University researchers showed that some silk moths in the family Saturniidae have a built-in bat decoy: hindwings with long, elaborate ""tails"" that deflect sonar, creating a misleading target.",131741
1,indianexpress.com,2018-07-05 03:00:15,"The minister said given the high fuel prices at present, the viability of the move will be judged before going ahead with the disinvestment process.",230169
1,www.standardmedia.co.ke,2018-07-05 00:00:00,"Nancy lay unconscious on the floor while her assailant ran off, taking the handbag but leaving her car, which he could easily have stolen.",503049
1,www.newsx.com,2018-07-04 23:00:45,"Issuing a stern action to the Facebook-owned application, the government recently told WhatsApp that it should immediately stop fake messages on its application that are impacting law and order situation in the country.",15540
1,armenpress.am,2018-07-09 00:00:00,The meeting also touched upon the upcoming plans of the government which will contribute to making agriculture modern and efficient.,401711
1,www.asianage.com,2018-07-04 23:27:00,"(Photo: ANI)
Lucknow: The counselling for admission in Uttar Pradesh's Lucknow University was closed on Wednesday until further orders after over a dozen of faculty members were attacked by unknown miscreants inside the campus premises.",236323
1,www.abc.net.au,2018-07-05 05:29:35,"Rohingya crisis: Bangladesh to deploy thousands of police to refugee camps to improve safety
Posted
Bangladesh is deploying thousands of extra police to Rohingya refugee camps in the south, officials said, after a series of mostly unexplained killings that have sown fear among hundreds of thousands of people who have fled from neighbouring Myanmar.",570660
1,www.dailymail.co.uk,2018-07-04 22:52:20,Next to the picture she wrote: ‘Just realised that last tweet was number 888.,254922
1,www.financialexpress.com,2018-07-07 00:00:00,"The protest petition of Talat Aziz was treated as criminal complaint case by the magistrate, who, however, dismissed the case on March 13, 2018.",245679
1,www.dailyexaminer.com.au,2018-07-05 06:00:19,"A 2007 Australia Institute study identified 17 suitable sites for nuclear power plants including six in Queensland – Townsville, Mackay, Rockhampton, Bundaberg, the Sunshine Coast and Bribie Island.",692439
1,www.business-standard.com,2018-07-05 00:00:00,"There have been a few large claims from airlines in the last three years, including Air India Express, Jet Airways and SpiceJet, for damage to their aircraft in air safety incidents.",273295
1,www.nzherald.co.nz,2018-07-05 00:00:00,He said regional powers should discuss mutual complaints and negotiate a compromise.,81197
1,indianexpress.com,2018-07-05 01:05:20,"Pfeiffer has a tip for the Democrats for 2020, writing that they need to be “audacious, authentic and inspirational”.",230510
1,www.standardmedia.co.ke,2018-07-05 00:00:00,"ALSO READ: Data Protection Bill 2018
However, the bill, if enacted, will not apply to the processing of personal data for purposes of national security, prevention, detection and punishment of a crime, safeguarding the right of the data subject and public interest.",503063
1,www.dailymail.co.uk,2018-07-04 23:03:48,"Fiber optic cables usually used to carry internet data could also help warn of impending earthquakes, it has been revealed.",259369
1,www.tvnz.co.nz,2018-07-05 00:00:00,The driver wasn't injured.,85210
1,indianexpress.com,2018-07-05 00:06:17,The notification allows a sportsperson to keep their public employment and pursue professional sports and commercial endorsements.,229402
1,www.oneindia.com,2018-07-04 22:55:21,The Congress president alleged that RSS leaders talk about Mahatma Gandhi but consider Godse as their idol.,246433
1,signalscv.com,2018-07-07 00:00:00,"But the quality of the pancakes never goes down.”
Councilman Bill Miranda agreed.",659778
1,www.channelnewsasia.com,2018-07-05 01:15:49,"""It was better than my first round and I'm happy that I'm going in the right direction,"" Williams, who took her winning streak at Wimbledon to 16 matches, said on court.",204473
1,japantoday.com,2018-07-05 05:56:00,"Querrey's fellow American Madison Keys, seeded 10th, celebrated U.S.",501491
1,www.41nbc.com,2018-07-18 00:00:00,"The British woman, who requested to be identified only as QT in court, sued the director of immigration in 2014 after she was denied a spousal visa that would have granted her resident status and allowed her to work without the need for a separate visa.",50495
1,www.taiwannews.com.tw,2018-07-05 05:55:00,"""We speak a lot and I think he's played almost against everyone already,"" Novak said of Dominic, who quit his first-round match at Wimbledon with a back injury.",3134
1,www.thechronicle.com.au,2018-07-05 05:00:00,We have Australia's newest and most modern airport - Toowoomba Wellcamp Airport - connecting us to the world.,384855
1,www.newsx.com,2018-07-04 23:27:50,"The LG still has the right to reserve decisions (taken by the Delhi government) for consideration by the President,” the official was quoted as saying.",15589
1,www.gympietimes.com.au,2018-07-05 00:01:00,"""Nambour have a good five-eighth and historically has controlled the game very well.",24615
1,www.dailymail.co.uk,2018-07-04 23:17:42,The bulk of Teresa and husband Joe's debts from the original bankruptcy case have since been resolved however they still owe the IRS and the New Jersey Department of Treasury for which they have payment plans in place.,263107
1,www.dailymail.co.uk,2018-07-04 23:17:47,Willian insists speculation over a move to Barcelona will not distract him from Brazil's World Cup campaign in Russia.,255694
1,www.nzherald.co.nz,2018-07-05 00:00:00,"The Maori Party were in ""grave"" difficulty, the ACT party were not registering and United Future was in Tombstone Territory.",79915
1,whdh.com,2018-07-18 00:00:00,The Patriots quarterback posted a video of a grizzly bear he spotted while vacationing with his family.,319608
1,www.businesstimes.com.sg,2018-07-05 00:00:00,"Shares in Denmark's biggest bank opened more than 3 per cent lower in Copenhagen on Wednesday, making Danske the day's worst performer in the Bloomberg index of European financial stocks, which was little changed.",693920
1,www.asianage.com,2018-07-05 05:32:00,MSP scheme serves the purpose of protecting farmers from distress sale and procurement of food for public distribution system.,236629
1,www.scmp.com,2018-07-05 02:00:15,"Britain blamed the poisoning of the Skripals on Russia, prompting a serious diplomatic crisis between Moscow and Western states.",500971
1,www.eurekalert.org,2018-07-07 00:00:00,"Four classes of shapes were linked with moths' ability to escape bat attack: two types of extra-long tails, short tails and long lobes.",131741
1,www.nzherald.co.nz,2018-07-05 00:00:00,"Schedule: Friday, qualifying, 5 & 7:30 p.m.; Saturday, qualifying, 2 & 4:30 p.m.; Sunday, finals, 3:37 p.m.
Track: New England Dragway
Last year: Brittany Force won in New Hampshire in early June 2017.",81576
1,armenpress.am,2018-07-09 00:00:00,"Permanent Under-Secretary at the Foreign and Commonwealth Office and Head of the Diplomatic Service, Sir Simon McDonald, will make his first ever visit to Armenia on 6 July 2018.",401710
1,www.dailymail.co.uk,2018-07-04 22:47:49,"Another post showed Lucy and her sibling Maggie and was captioned: 'Sista, sista.'",258702
1,www.businessinsider.sg,2018-07-05 00:00:00,"Trade war fears, and an increasing belief the US is nearing the end of the economic cycle have both put a damper on investor sentiment.",232970
1,www.freepressjournal.in,2018-07-05 01:15:35,"When it comes to India, bikinis are usually worn in the movies and even in 2018, the bikini culture has not been accepted fully.",364878
1,www.nzherald.co.nz,2018-07-05 00:00:00,"""If China concedes to the US proposed agreement, the whole situation faced by the EU would be much tougher,"" she and Xu wrote in a research note.",81217
1,www.asianage.com,2018-07-05 00:18:00,"""Half of my salary of 4,000 riyals (USD 1,067) was spent on a driver to take me to my workplace and drive my elderly parents,"" Sherif told the pro-government daily Okaz.",236517
1,www.nzherald.co.nz,2018-07-05 00:00:00,"""He always wanted to be an actor,"" Armstrong said.",79593
1,www.nzherald.co.nz,2018-07-05 00:00:00,"Russia-U.S. ties have been bitterly strained by the fighting in Ukraine, the Syrian war and allegations of election meddling.",80269
1,www.dailysabah.com,2018-07-04 22:50:21,A manual count of contested votes in northern Iraq's Kirkuk region in the federal elections started yesterday with monitoring by judges.,197869
1,www.channelnewsasia.com,2018-07-05 03:20:34,"In Mexico, the battle for control of heroin production and trafficking is held partly responsible for the country's record violence, which led to nearly 30,000 murders last year.",204181
1,signalscv.com,2018-07-07 00:00:00,"The float will be among many colorful patriotic entries in the SCV Fourth of July Parade, which begins Wednesday morning (today) at 9 a.m. on Main Street in Old Town Newhall, near Veterans Park.",659789
1,www.abc.net.au,2018-07-05 05:07:59,"Need to tackle negative gearing
Ultimately, the experts contacted by the ABC to dissect the future of Victoria's housing affordability plans agreed that not enough was being done.",570707
1,www.thechronicle.com.au,2018-07-05 05:00:00,"The charity offers aged care, retirement living and home care as part of its services.",384709
1,www.eurekalert.org,2018-07-07 00:00:00,"This system contains a neutron star in a 1.6-day orbit with a white dwarf star, and the pair in a 327-day orbit with another white dwarf further away.",131750
1,www.northernstar.com.au,2018-07-05 00:00:00,"He also said the number of witnesses included in the defence submissions was ""less than half” the total number of alleged eye witnesses to the events of the day.",150913
1,www.taiwannews.com.tw,2018-07-05 00:00:00,Stanton then fell behind 0-2 before hitting a line drive to the right field bleachers for his 21st homer of the season to make it 4-0.,2507
1,www.news-mail.com.au,2018-07-05 05:00:00,"""Wagners are prepared to put in significant infrastructure, to the tune of $55 million, to make this thing a reality,"" he said.",86566
1,www.ndtv.com,2018-07-05 03:11:59,"After Mr Trump corrected his tweet, JK Rowling tweeted again saying someone told him the correct meaning of the word.",642873
1,people.com,2018-07-11 00:00:00,"At times, the houseguests reveal prejudices and exhibit behavior that we do not condone,” the network said in a statement to PEOPLE.",118619
1,www.scmp.com,2018-07-05 00:35:18,"The appeal came nearly a year after Liu Xiaobo died of liver cancer on July 13, 2017, while in custody, having been jailed in 2009 for “inciting subversion of state power”.",501115
1,www.firstpost.com,2018-07-05 01:05:13,"The new warplane is intended to replace from 2040 the Rafale fighter built by France's Dassault Aviation and the Eurofighter Typhoon, built by a European consortium comprised of Airbus, Britain's BAE Systems and Italy's Leonardo.",195211
1,www.dailyexaminer.com.au,2018-07-05 05:49:16,"""One that we come across quite regularly is … they will be asked, 'what is your street address?",692292
1,www.nzherald.co.nz,2018-07-05 00:00:00,"Society chief executive Gary Taylor said the paperwork would be sent to the High Court at Napier on Friday, challenging the decision-making process which led to Craggy Range building the track, which the society would argue was unlawful.",81282
1,www.standardmedia.co.ke,2018-07-05 00:00:00,Justice Ogola ordered the suspects to appear before the court today to take a plea on the charges of murder that they are facing.,503057
1,www.standardmedia.co.ke,2018-07-05 00:00:00,"“Where an offence has been committed by a body corporate with the consent or connivance of or to be attributed to any neglect on the part of any director, manager or secretary, that person as well as the body corporate shall be guilty of that offence,” adds the bill.",503063
1,www.standardmedia.co.ke,2018-07-05 00:00:00,"ALSO READ: We were tricked into signing for a token, say Patel Dam victims
The victims told The Standard there had been signs of looming danger but no action was taken.",502983
1,www.abc.net.au,2018-07-05 05:29:35,"The latest killing, of 35-year-old Arifullah, took place last month on a busy road outside the Balukhali camp, where he had been appointed a leader of thousands of refugees.",570660
1,www.dailyexaminer.com.au,2018-07-05 05:09:26,"""Everyone was drawn to her and she was a soft, caring and friendly little girl,"" he said.",692234
1,www.firstpost.com,2018-07-05 00:07:23,"Although Washington warned it would respond to violations of the agreement, it has done nothing so far and rebels have said the United States told them to expect no American military help.",195070
1,www.businessinsider.sg,2018-07-05 00:00:00,"Trump’s suggestion reportedly stunned people at the meeting, including Rex Tillerson and HR McMaster, then Secretary of State and National Security Advisor respectively.",233117
1,indianexpress.com,2018-07-05 01:21:22,"Favoured Spot
Penalty kicks taken along the surface have high success rate, but mostly when they are aimed at the side netting and hit with a lot of venom.",228896
1,www.standardmedia.co.ke,2018-07-05 00:00:00,"Makueni Senator Mutula Kilonzo Jnr (right), who chairs the committee, revealed that some of his team members had been threatened by individuals from within the country and abroad.",503017
1,www.pulse.ng,2018-07-04 23:33:00,"The director said that apart from accidents that occur due to tiredness, many truck drivers go against the law to convey certain products at wrong hours.",239742
